TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpRewMean,ev_tdlam_before,loss_ent,EpLenMean,loss_kl,EpisodesSoFar,loss_vf_loss,TimeElapsed,EpThisIter
512,-0.0013487395,0.0,-10.003209184075514,-0.038307905197143555,0.68887055,20.5,0.004427631,2,1.5867156,0.7272040843963623,2
1024,-0.020192342,0.0,-10.003209184075514,0.31563055515289307,0.6509659,20.5,0.015042071,2,0.002830549,1.2356595993041992,0
1536,-0.021545004,0.0,-6.878728451570382,0.8921829611063004,0.6365042,347.3333333333333,0.013416007,3,0.0048078164,1.7193479537963867,1
2048,-0.010472364,0.0,-5.259379859472804,0.7272213697433472,0.5720012,510.75,0.011675042,4,0.00055217126,2.210979700088501,1
2560,-0.00084438175,0.0,-6.208357205411097,0.14148277044296265,0.60734034,414.0,0.00029853612,5,1.1982889,2.7096128463745117,1
3072,-0.014741432,0.0,-5.298652131642671,0.40147072076797485,0.52245706,511.8333333333333,0.017211217,6,0.0014644788,3.331861734390259,1
3584,-0.01802038,0.0,-5.298652131642671,0.053565144538879395,0.46180797,511.8333333333333,0.006199493,6,0.0030598294,3.774446487426758,0
4096,-0.013918418,0.0,-4.582191593610508,0.8574221879243851,0.40432402,581.7142857142857,0.004975635,7,0.00149646,4.208051681518555,1
4608,-0.0101482645,0.0,-5.260028567520466,0.18355917930603027,0.3512482,515.25,0.007901356,8,0.96672726,4.642876386642456,1
5120,-0.0058385637,0.0,-5.260028567520466,-0.5460124015808105,0.28676024,515.25,0.004145706,8,0.0008366028,5.261940002441406,0
5632,-0.0014874376,0.0,-4.696365823905891,-0.04320931434631348,0.18818904,569.2222222222222,0.0013297674,9,0.002477527,5.7461323738098145,1
6144,-0.0019895192,0.0,-4.276727454231812,0.0565682053565979,0.23019283,612.4,0.00206666,10,0.0056542186,6.232061386108398,1
6656,-0.00063880906,0.0,-4.276727454231812,-0.3229696750640869,0.22304764,612.4,0.0009832464,10,0.000823898,6.716047286987305,0
7168,-0.0010447055,0.0,-3.9189198061012562,0.8437451124191284,0.18963581,647.7272727272727,0.0017600483,11,0.004795091,7.2211339473724365,1
7680,-0.0019263956,0.0,-3.9189198061012562,-0.5745786428451538,0.22552328,647.7272727272727,0.0006861167,11,0.0007892597,7.691900014877319,0
8192,-0.0024079108,0.0,-3.621350679830283,0.6883537769317627,0.21206823,677.1666666666666,0.00072617456,12,0.003052471,8.19822072982788,1
8704,-0.003788448,0.0,-3.621350679830283,-1.6572942733764648,0.20079562,677.1666666666666,0.0014828645,12,0.0008015075,8.71246600151062,0
9216,-0.003508783,0.0,-3.3636177825570743,0.7986487448215485,0.23895024,702.0769230769231,0.0014278112,13,0.004384857,9.22056770324707,1
9728,-0.0076802913,0.0,-3.3636177825570743,-1.0377757549285889,0.25679874,702.0769230769231,0.004684959,13,0.00062850816,9.700130224227905,0
10240,-0.0032243463,0.0,-3.131761876017418,0.9458659552037716,0.26534638,723.4285714285714,0.0014361368,14,0.0061035063,10.22981595993042,1
10752,-0.0002776906,0.0,-3.131761876017418,0.23097914457321167,0.18160233,723.4285714285714,3.1514017e-05,14,0.0010862383,10.892152786254883,0
11264,-0.0014978508,0.0,-2.960034699545365,0.6046339571475983,0.19550437,741.9333333333333,0.00041197918,15,0.011560305,11.525675535202026,1
11776,-0.0016259393,0.0,-2.960034699545365,-0.1288985013961792,0.21427228,741.9333333333333,0.00040210094,15,0.000614067,12.083685636520386,0
12288,-0.0020860378,0.0,-2.8057621268540007,0.9262591078877449,0.22210272,758.125,0.0014478305,16,0.0089495,12.602587938308716,1
12800,-0.0016919114,0.0,-2.8057621268540007,-0.45132768154144287,0.2950606,758.125,0.001258161,16,0.0008111626,13.117786407470703,0
13312,-0.0011538984,0.0,-2.6508611355354272,0.6919423043727875,0.3111459,772.4117647058823,0.002038199,17,0.0060757548,13.63691782951355,1
13824,-0.004815857,0.0,-2.6508611355354272,-3.06805419921875,0.3104484,772.4117647058823,0.0030757817,17,0.00028917997,14.156543970108032,0
14336,-0.0042884536,0.0,-2.5172886707021442,-0.11333239078521729,0.24981233,785.1111111111111,0.0030638974,18,0.00037248898,14.701368570327759,1
14848,-0.0062166797,0.0,-2.5172886707021442,-4.940007209777832,0.24165931,785.1111111111111,0.003432249,18,0.00010923131,15.230434656143188,0
15360,-0.002969209,0.0,-2.781578986471323,0.39652085304260254,0.20385072,758.75,0.0014500795,20,0.7615149,15.773185729980469,2
15872,-0.003783727,0.0,-2.781578986471323,-0.6891710758209229,0.22188613,758.75,0.0024495379,20,0.0011908703,16.281105756759644,0
16384,-0.0036906572,0.0,-2.672247400379822,0.8943740874528885,0.22282498,770.2857142857143,0.0028005808,21,0.011696928,16.763193130493164,1
16896,-0.0013745772,0.0,-2.672247400379822,-0.35315775871276855,0.25051165,770.2857142857143,0.0009145271,21,0.0012822659,17.240439891815186,0
17408,-0.0016267337,0.0,-2.557583586049254,0.362052321434021,0.22319405,780.7727272727273,0.0023274755,22,0.0149265975,17.73502469062805,1
17920,-0.001427142,0.0,-2.557583586049254,-1.8884129524230957,0.2078203,780.7727272727273,0.00093690306,22,0.0005469872,18.370273113250732,0
18432,-0.00754069,0.0,-2.457142894137247,0.699086457490921,0.20920742,790.3478260869565,0.0013058833,23,0.0027514321,18.929495811462402,1
18944,-0.0043138396,0.0,-2.457142894137247,-1.3580751419067383,0.16652155,790.3478260869565,0.0015290675,23,0.00010189066,19.458751678466797,0
19456,-0.0013244478,0.0,-2.3691384256797976,0.9645632393658161,0.16428839,799.125,0.00066897564,24,0.0011195521,20.009374141693115,1
19968,-0.0037176292,0.0,-2.3691384256797976,-0.20507991313934326,0.14515153,799.125,0.0010199344,24,0.00040358226,20.555769443511963,0
20480,-0.0007040631,0.0,-2.2976596632343047,0.21617788076400757,0.15498576,807.2,0.00042996375,25,0.0066561117,21.080668210983276,1
20992,-0.003408242,0.0,-2.2976596632343047,-0.1331084966659546,0.12340599,807.2,0.010744761,25,0.00014768614,21.585740566253662,0
21504,-0.00090930145,0.0,-2.5125101832908587,0.5546953678131104,0.16279171,784.5185185185185,0.0005507859,27,0.13369709,22.15234065055847,2
22016,-0.0022304552,0.0,-2.5125101832908587,-0.5907025337219238,0.18040131,784.5185185185185,0.0007372146,27,0.0003025223,22.799970388412476,0
22528,-0.00071351975,0.0,-2.429597794041777,0.9337105602025986,0.1610818,792.25,0.0008690243,28,0.002118258,23.483132123947144,1
23040,-0.0056555234,0.0,-2.429597794041777,-0.07623469829559326,0.210817,792.25,0.013644728,28,0.00026585103,24.24828863143921,0
23552,-0.0018870139,0.0,-2.6173824291468137,0.5859515964984894,0.3000344,772.8333333333334,0.0023168148,30,0.1413169,24.98412299156189,2
24064,-0.010311157,0.0,-2.6173824291468137,0.009019434452056885,0.28478846,772.8333333333334,0.0041767773,30,0.000245734,25.832632780075073,0
24576,-0.002250594,0.0,-2.539331192847777,0.8434099853038788,0.21837462,780.1935483870968,0.0021390435,31,0.002163794,26.498889446258545,1
25088,-0.005425888,0.0,-2.539331192847777,-0.3484523296356201,0.16999789,780.1935483870968,0.0025673928,31,5.2636045e-05,27.15117073059082,0
25600,-0.0019623367,0.0,-2.4741083267869266,0.7406183779239655,0.18742603,787.09375,0.0013494631,32,0.0014127959,27.83429217338562,1
26112,-0.0125945695,0.0,-2.4741083267869266,-1.11918044090271,0.17082237,787.09375,0.0032987997,32,1.9172714e-05,28.486865997314453,0
26624,-0.0020835209,0.0,-2.4055036919286628,0.779970183968544,0.09815731,793.5757575757576,0.0009069249,33,0.0009799508,29.164003610610962,1
27136,-0.0003353497,0.0,-2.4055036919286628,-1.538862705230713,0.08977166,793.5757575757576,0.0004385234,33,1.2139721e-05,29.841327905654907,0
27648,-0.000799451,0.0,-2.346771366069238,-0.14682960510253906,0.07150785,799.6764705882352,0.00032714906,34,7.814366e-05,30.498158931732178,1
28160,-0.002991099,0.0,-2.346771366069238,-0.7028554677963257,0.10761104,799.6764705882352,0.0037795557,34,1.3333746e-05,31.125296115875244,0
28672,-0.0012086928,0.0,-2.2935651356710824,0.5828243792057037,0.15180553,805.4285714285714,0.0002540385,35,0.0004954602,31.74460005760193,1
29184,-0.0029603993,0.0,-2.2935651356710824,-0.1984022855758667,0.14999862,805.4285714285714,0.0019964173,35,2.6417163e-05,32.32963705062866,0
29696,-0.0002883859,0.0,-2.23703084094112,-7.829668045043945,0.112016216,810.8611111111111,0.000782335,36,0.0004530509,32.88803744316101,1
30208,-0.0016428139,0.0,-2.1856209767415846,0.8131591528654099,0.091497906,816.0,0.0012503895,37,7.2240524e-05,33.41555333137512,1
30720,-0.0060095494,0.0,-2.1856209767415846,-1.269286870956421,0.086907744,816.0,0.0016886846,37,1.852578e-05,33.90455722808838,0
31232,-0.0017054351,0.0,-2.1346304040274173,0.7144492864608765,0.07073878,820.8684210526316,0.00079907384,38,0.00045068032,34.452863693237305,1
31744,-0.011841562,0.0,-2.1346304040274173,-0.4083240032196045,0.17232218,820.8684210526316,0.015133235,38,3.8564616e-05,34.96251964569092,0
32256,-0.0014161132,0.0,-2.0825593337499386,-0.3772449493408203,0.17466068,825.4871794871794,0.0051819626,39,0.0010093866,35.47920036315918,1
32768,-0.00326304,0.0,-2.0825593337499386,-0.3057764768600464,0.18674791,825.4871794871794,0.002215959,39,2.6852453e-05,36.02669882774353,0
33280,-0.0023186905,0.0,-2.0337003162268332,-0.41409754753112793,0.1866049,829.875,0.0009783461,40,0.00031325148,36.580682039260864,1
33792,-0.002982337,0.0,-2.0337003162268332,-0.5653258562088013,0.15605469,829.875,0.004229599,40,1.3922734e-05,37.11560082435608,0
34304,-0.0017596111,0.0,-1.9869936301693365,0.8624308854341507,0.12467245,834.0487804878048,0.0012631527,41,0.00078857644,37.660354137420654,1
34816,-0.0001960746,0.0,-1.9869936301693365,-0.00034689903259277344,0.06983431,834.0487804878048,0.00018252103,41,0.00016573667,38.27890086174011,0
35328,-0.00114389,0.0,-1.9554108251850617,0.7611009329557419,0.06501147,838.0238095238095,0.0009358381,42,0.0020831383,38.956565618515015,1
35840,-0.00070613855,0.0,-1.9554108251850617,-0.7887821197509766,0.09194953,838.0238095238095,0.00029908933,42,1.7159762e-05,39.569255113601685,0
36352,-0.00046882872,0.0,-2.104558125309033,0.1623784303665161,0.11957055,822.7045454545455,0.0007732919,44,0.15865366,40.18465828895569,2
36864,-0.008928254,0.0,-2.104558125309033,-3.8859610557556152,0.1338881,822.7045454545455,0.0024058707,44,1.1377728e-05,40.821640968322754,0
37376,-0.0025251843,0.0,-2.0633268923096133,-0.13064801692962646,0.15044257,826.6666666666666,0.0009900152,45,0.00028279715,41.721540212631226,1
37888,-0.0037371824,0.0,-2.0633268923096133,-0.5778547525405884,0.18875141,826.6666666666666,0.0025940954,45,9.651058e-06,42.701021671295166,0
38400,-0.008957131,0.0,-2.1918360273398076,0.16014331579208374,0.12941733,812.8085106382979,0.009187899,47,0.14900725,43.81838274002075,2
38912,-0.002321925,0.0,-2.1918360273398076,-1.2290353775024414,0.13749152,812.8085106382979,0.00038249305,47,0.0002048715,44.66460180282593,0
39424,-0.0059495457,0.0,-2.1477364144262676,0.9054551795125008,0.1351107,816.7291666666666,0.0023592436,48,0.0005108036,45.57402205467224,1
39936,-0.0007639695,0.0,-2.1477364144262676,-0.8348226547241211,0.09108259,816.7291666666666,0.00043565003,48,0.00011714731,46.43109059333801,0
40448,-0.002766937,0.0,-2.117889461115989,0.7717279940843582,0.09242808,820.4897959183673,0.0013654671,49,0.0017631695,47.340930223464966,1
40960,-0.02509179,0.0,-2.117889461115989,-2.8040781021118164,0.029943774,820.4897959183673,0.030969221,49,1.8771305e-05,48.21665954589844,0
41472,-0.00045432895,0.0,-2.2344244782523255,0.08633100986480713,0.03325992,808.9019607843137,0.00013502069,51,1.2561096,49.06916046142578,2
41984,-0.00037373416,0.0,-2.2344244782523255,-1.6551666259765625,0.026068008,808.9019607843137,7.834938e-05,51,0.00018837299,49.89537000656128,0
42496,-0.0014608614,0.0,-2.203811651093802,0.8404384702444077,0.024654511,812.5961538461538,0.0006791536,52,0.003363487,50.76683950424194,1
43008,-0.00025542453,0.0,-2.203811651093802,-0.6402757167816162,0.025461342,812.5961538461538,8.2936334e-05,52,0.00029327447,51.549957275390625,0
43520,-0.00039545866,0.0,-2.1649447269951247,0.8916795179247856,0.025823949,816.1509433962265,0.00011572341,53,0.0042335275,52.15634226799011,1
44032,-0.0006466713,0.0,-2.1649447269951247,-0.5685991048812866,0.01566758,816.1509433962265,0.00011711571,53,0.0009812554,52.72194838523865,0
44544,-0.0004498521,0.0,-2.1371065731160996,0.8681874126195908,0.025162522,819.574074074074,6.553241e-05,54,0.0023700136,53.26777482032776,1
45056,-6.220024e-05,0.0,-2.1371065731160996,-0.6588910818099976,0.029043179,819.574074074074,2.6972386e-05,54,3.859758e-05,53.78332853317261,0
45568,-0.0012443662,0.0,-2.101342728892085,0.858632043004036,0.017536692,822.8727272727273,0.00019446216,55,0.0012098004,54.29483127593994,1
46080,-0.00028928276,0.0,-2.101342728892085,-0.9795416593551636,0.0135233365,822.8727272727273,7.326593e-05,55,7.192817e-05,54.79908037185669,0
46592,-7.740734e-05,0.0,-2.07017901651012,0.6000924706459045,0.012166228,826.0535714285714,1.9225403e-05,56,9.9152494e-05,55.68400239944458,1
47104,-0.0006092009,0.0,-2.07017901651012,-0.6368082761764526,0.009438621,826.0535714285714,3.5976896e-05,56,7.0895544e-06,56.67797112464905,0
47616,-0.00059128366,0.0,-2.0400040035663416,0.7375928163528442,0.0094668735,829.1228070175439,9.846508e-05,57,0.00056757533,57.28869271278381,1
48128,-0.00015930459,0.0,-2.0400040035663416,-0.708075761795044,0.007986403,829.1228070175439,2.0602576e-05,57,2.9170933e-05,57.79534697532654,0
48640,-1.1296943e-05,0.0,-2.0068425142695094,0.7163018584251404,0.0076983175,832.0862068965517,9.394131e-07,58,0.00061421556,58.33440184593201,1
49152,-0.0006752573,0.0,-2.0068425142695094,-0.6152693033218384,0.0061847987,832.0862068965517,1.0976433e-05,58,1.0160355e-05,58.86406683921814,0
49664,-1.1580065e-05,0.0,-1.9774308636663485,0.37590086460113525,0.006601031,834.9491525423729,1.2160037e-07,59,3.5067067e-05,59.356839656829834,1
50176,-9.647105e-06,0.0,-1.9774308636663485,-0.8391999006271362,0.006334686,834.9491525423729,1.3645694e-06,59,3.8030764e-06,59.89379072189331,0
50688,-1.0639429e-05,0.0,-1.9483258957181666,0.6722637712955475,0.0051294616,837.7166666666667,9.1455104e-07,60,0.00010819147,60.46638488769531,1
51200,-0.00011722138,0.0,-1.9483258957181666,-0.7485471963882446,0.006044319,837.7166666666667,1.4811526e-05,60,7.252019e-06,61.0331015586853,0
51712,-0.00015930273,0.0,-1.9242557240526426,-0.6070524454116821,0.007223335,840.3934426229508,2.5064002e-05,61,0.00011941025,61.60585618019104,1
52224,-3.4648925e-05,0.0,-1.9242557240526426,-0.7831350564956665,0.007486324,840.3934426229508,6.697133e-06,61,5.3649105e-06,62.166226863861084,0
52736,-0.00037790276,0.0,-1.901799579812349,-0.35679733753204346,0.0071913004,842.983870967742,9.110865e-05,62,3.5722427e-05,62.738229274749756,1
53248,-0.0002009552,0.0,-1.901799579812349,-2.768094778060913,0.005220678,842.983870967742,3.7301015e-05,62,4.900506e-06,63.29412817955017,0
53760,-6.720424e-05,0.0,-1.876525748958518,0.6581729650497437,0.0054244036,845.4920634920635,6.404871e-06,63,1.8993094e-05,63.83931803703308,1
54272,-4.2811036e-05,0.0,-1.8544645331735317,0.1206098198890686,0.005929506,847.921875,7.1818936e-06,64,6.0663104e-05,64.44993185997009,1
54784,-0.001155715,0.0,-1.8544645331735317,-0.463925838470459,0.005255694,847.921875,2.2754513e-05,64,7.3051797e-06,65.06203532218933,0
55296,-0.00016162172,0.0,-1.831908445905131,0.7016668021678925,0.004501661,850.276923076923,2.036272e-05,65,0.00023315969,65.74580526351929,1
55808,-1.73226e-07,0.0,-1.9557795730459062,0.07433825731277466,0.0046136198,838.1666666666666,5.0784097e-09,66,0.5273761,66.2658007144928,1
56320,-8.315849e-05,0.0,-1.931696898351263,-0.7944478988647461,0.003591775,840.5970149253732,9.935211e-06,67,0.0014185205,66.76370429992676,1
56832,-3.94932e-05,0.0,-1.931696898351263,-1.1524336338043213,0.0037292414,840.5970149253732,4.5679662e-06,67,0.0012105133,67.25570154190063,0
57344,-1.3774261e-06,0.0,-1.9071730592174185,0.7960814386606216,0.0037665786,842.9558823529412,2.9150982e-08,68,0.014800007,67.7424087524414,1
57856,-1.7234124e-05,0.0,-1.9071730592174185,0.13676685094833374,0.0042891344,842.9558823529412,5.147428e-07,68,0.004058505,68.24969696998596,0
58368,-1.3838988e-05,0.0,-1.8816362186853983,0.4924688935279846,0.0049523567,845.2463768115942,2.3039454e-06,69,0.0432235,68.76799750328064,1
58880,-0.00021152012,0.0,-1.8816362186853983,-1.4209928512573242,0.0069071827,845.2463768115942,3.5610108e-05,69,0.00280939,69.26525807380676,0
59392,-5.963724e-06,0.0,-1.8557615965068521,0.9408813826739788,0.0051104,847.4714285714285,1.1050295e-06,70,0.035836633,69.76807928085327,1
59904,-4.640594e-05,0.0,-1.8557615965068521,-1.4460854530334473,0.0030202717,847.4714285714285,4.860744e-06,70,0.008605266,70.2614517211914,0
60416,-1.9866973e-05,0.0,-1.8406292058467904,0.8177518248558044,0.0033497978,849.6338028169014,2.3775428e-06,71,0.060298808,70.76269912719727,1
60928,-0.0007072799,0.0,-1.8406292058467904,-0.7572793960571289,0.005774684,849.6338028169014,3.8486607e-05,71,0.0014023434,71.25076961517334,0
61440,-0.0004909048,0.0,-1.8182962199965662,0.8410549908876419,0.0037816605,851.7361111111111,0.00012437362,72,0.0017759909,71.76256036758423,1
61952,-0.00023479946,0.0,-1.8182962199965662,-0.5290335416793823,0.002710934,851.7361111111111,2.8010001e-05,72,0.00015796597,72.26856470108032,0
62464,-4.777685e-07,0.0,-1.7961307377099083,0.9321000501513481,0.0025818432,853.7808219178082,9.089552e-10,73,0.002343497,72.78416299819946,1
62976,-2.2788532e-05,0.0,-1.7961307377099083,-0.7676931619644165,0.0019807126,853.7808219178082,1.8239109e-06,73,0.0008501363,73.28287196159363,0
63488,-1.6552396e-05,0.0,-1.7792556294812902,0.9183157905936241,0.0024408253,855.7702702702703,1.7963739e-06,74,0.004510811,73.79690194129944,1
64000,-8.481834e-05,0.0,-1.7792556294812902,-0.7277750968933105,0.0041676112,855.7702702702703,1.2042075e-05,74,0.000179099,74.3198504447937,0
64512,-8.614175e-05,0.0,-1.7575253332399117,0.9315780028700829,0.003886633,857.7066666666667,1.235754e-05,75,0.0043524075,74.82616996765137,1
65024,-0.00010493677,0.0,-1.7575253332399117,-1.1702995300292969,0.0031194403,857.7066666666667,1.5521746e-05,75,0.0003655982,75.31263422966003,0
65536,-7.5222924e-06,0.0,-1.7407286247448004,0.8318656086921692,0.00327636,859.5921052631579,4.8676895e-07,76,0.0041577,75.80869007110596,1
66048,-0.00018023932,0.0,-1.7407286247448004,-0.5671850442886353,0.004752001,859.5921052631579,4.534125e-05,76,0.0001008076,76.2869393825531,0
66560,-2.0649284e-05,0.0,-1.7235266859315213,0.8170749545097351,0.005414128,861.4285714285714,2.105396e-06,77,0.0006306367,76.77791452407837,1
67072,-0.00015462795,0.0,-1.7235266859315213,-0.43894755840301514,0.0045128018,861.4285714285714,3.209577e-05,77,5.458315e-05,77.27018094062805,0
67584,-8.5870735e-05,0.0,-1.7039277960619825,0.21504652500152588,0.0059758285,863.2179487179487,2.8679735e-05,78,0.0005541485,77.92894577980042,1
68096,-0.035407968,0.0,-1.7039277960619825,-1.6074326038360596,0.15856431,863.2179487179487,0.077782124,78,6.753237e-05,78.69686889648438,0
68608,-0.002212192,0.0,-1.6849573052380364,0.8869380727410316,0.13041474,864.9620253164557,0.003125644,79,0.0015704641,79.39880990982056,1
69120,-0.0016757632,0.0,-1.6849573052380364,-0.4255180358886719,0.16194597,864.9620253164557,0.0010382542,79,0.0001363229,80.17384934425354,0
69632,-0.004989963,0.0,-1.6646634395963944,0.8695643097162247,0.12090472,866.6625,0.0020257335,80,0.0020098262,81.3115725517273,1
70144,-0.013343219,0.0,-1.6646634395963944,-1.7554161548614502,0.15983854,866.6625,0.002621532,80,3.5319194e-05,81.88055419921875,0
70656,-0.0017106114,0.0,-1.6467967770633993,0.8850292861461639,0.14393254,868.320987654321,0.0020217416,81,0.00029031784,82.47165751457214,1
71168,-0.006110289,0.0,-1.6467967770633993,-1.0437631607055664,0.16429345,868.320987654321,0.007043601,81,5.815374e-05,82.99316549301147,0
71680,-0.001462575,0.0,-1.632754541850865,0.8669072985649109,0.163156,869.939024390244,0.0017140815,82,0.000724536,83.53745555877686,1
72192,-0.004190629,0.0,-1.632754541850865,-0.18294131755828857,0.19530207,869.939024390244,0.009026165,82,0.00010887675,84.09078526496887,0
72704,-0.01241813,0.0,-1.6215470246622499,0.7792795747518539,0.23667558,871.5180722891566,0.006411967,83,0.0009599919,84.62616324424744,1
73216,-0.006652102,0.0,-1.6215470246622499,-1.148979663848877,0.21195678,871.5180722891566,0.005154047,83,3.4929042e-05,85.1369571685791,0
73728,-0.0048241355,0.0,-1.604835286786616,0.40945178270339966,0.2114992,873.0595238095239,0.0015850504,84,0.00012660347,85.95542550086975,1
74240,-0.008283924,0.0,-1.604835286786616,-0.5645912885665894,0.21813367,873.0595238095239,0.0019232631,84,5.980349e-05,87.0445659160614,0
74752,-0.0041163834,0.0,-1.5927045390259211,-1.4994313716888428,0.2176768,874.564705882353,0.0018041844,85,8.193319e-05,87.69834804534912,1
75264,-0.0026513804,0.0,-1.5927045390259211,-0.9514956474304199,0.21064955,874.564705882353,0.0023300268,85,0.00010054924,88.28920722007751,0
75776,-0.008936392,0.0,-1.5802799432155843,0.7101940214633942,0.27201542,876.0348837209302,0.0041796756,86,7.001962e-05,88.87907695770264,1
76288,-0.0013842266,0.0,-1.5802799432155843,0.7737475037574768,0.20867877,876.0348837209302,0.0016267304,86,0.00013484457,89.43707752227783,0
76800,-0.0076888967,0.0,-1.5710018306770843,0.5666570961475372,0.24091464,877.471264367816,0.0042054392,87,0.00076827337,89.96169662475586,1
77312,-0.002008414,0.0,-1.5710018306770843,-0.8213261365890503,0.17075224,877.471264367816,0.0021399648,87,4.9779894e-05,90.57197594642639,0
77824,-0.0011922801,0.0,-1.5550208314162264,-0.5785417556762695,0.19857474,878.875,0.0019704131,88,0.00037052805,91.28008389472961,1
78336,-0.006251565,0.0,-1.5550208314162264,-0.39995455741882324,0.16850598,878.875,0.0028275799,88,8.020043e-06,92.0601863861084,0
78848,-0.001941243,0.0,-1.5416679414496768,-0.9032120704650879,0.17242649,880.2471910112359,0.0004970182,89,9.688816e-06,92.89644408226013,1
79360,-0.0012405701,0.0,-1.5300046543645913,0.8829712718725204,0.14632455,881.5888888888888,0.0029866777,90,0.00012779752,93.63173961639404,1
79872,-0.0034018792,0.0,-1.5300046543645913,-2.7000749111175537,0.10116321,881.5888888888888,0.00041956973,90,0.00022578878,94.33003973960876,0
80384,-0.0007388457,0.0,-1.5151217565962156,0.7122408151626587,0.10685109,882.9010989010989,0.0004364145,91,0.00020026811,94.93186140060425,1
80896,-0.0032525547,0.0,-1.5151217565962156,-0.6707315444946289,0.09583253,882.9010989010989,0.00721973,91,9.205833e-06,95.52462148666382,0
81408,-0.0007560109,0.0,-1.5020966233579374,0.24166417121887207,0.09987462,884.1847826086956,0.0010242384,92,6.4232736e-05,96.13043093681335,1
81920,-0.003953563,0.0,-1.5020966233579374,-2.426044464111328,0.092086576,884.1847826086956,0.000623402,92,1.2686739e-05,96.74481201171875,0
82432,-0.0016840808,0.0,-1.4873461952919795,-0.40376293659210205,0.098729424,885.4408602150538,0.0004951934,93,5.522219e-05,97.6565330028534,1
82944,-0.00461802,0.0,-1.4873461952919795,-0.5023117065429688,0.08283521,885.4408602150538,0.0021667075,93,3.9112597e-06,98.6150860786438,0
83456,-0.0051217787,0.0,-1.4775359370732628,0.8532296568155289,0.12388429,886.6702127659574,0.0074447016,94,8.1035614e-05,99.53932571411133,1
83968,-0.014393672,0.0,-1.4775359370732628,-0.5538820028305054,0.107582875,886.6702127659574,0.0017332416,94,1.1319248e-06,100.21509099006653,0
84480,-0.0004556058,0.0,-1.4650878413688735,0.3756592273712158,0.1004346,887.8736842105263,0.000166134,95,9.252656e-05,100.9543342590332,1
84992,-0.0014247326,0.0,-1.4650878413688735,-1.1368529796600342,0.073858544,887.8736842105263,0.0009420656,95,8.735691e-06,101.52375984191895,0
85504,-0.0026522456,0.0,-1.4507599439474619,0.22907471656799316,0.076173335,889.0520833333334,0.0031558252,96,4.844315e-05,102.13894844055176,1
86016,0.00015321001,0.0,-1.4507599439474619,-0.8087990283966064,0.09066177,889.0520833333334,4.387832e-05,96,1.0095773e-06,102.70999646186829,0
86528,-0.002236845,0.0,-1.4385391161914047,0.7291126847267151,0.10111192,890.2061855670103,0.0014546078,97,3.2799493e-05,103.87509346008301,1
87040,-0.0036571166,0.0,-1.4385391161914047,-0.8204643726348877,0.117579475,890.2061855670103,0.0012582114,97,3.2159178e-06,105.189861536026,0
87552,-0.0013230974,0.0,-1.4294411939238485,0.7995079457759857,0.13127416,891.3367346938776,0.003657327,98,0.00011182522,107.65643620491028,1
88064,-0.0015270887,0.0,-1.4294411939238485,-0.6369130611419678,0.1234375,891.3367346938776,0.00033705158,98,3.8962585e-06,109.57770848274231,0
88576,-0.0005784575,0.0,-1.4186343468663898,0.9673759900033474,0.14273643,892.4444444444445,0.00095692195,99,1.703873e-05,110.5066282749176,1
89088,-0.0007732101,0.0,-1.4186343468663898,-0.33443331718444824,0.13915461,892.4444444444445,0.00031285896,99,1.436864e-06,111.62665176391602,0
89600,-0.0012144917,0.0,-1.411880358506055,0.24998271465301514,0.1152464,893.53,0.0005856794,100,0.00013417561,112.5728850364685,1
90112,-0.0009369273,0.0,-1.411880358506055,-0.30715370178222656,0.10722909,893.53,0.0009130925,100,3.027514e-06,113.23240494728088,0
90624,-0.0008130539,0.0,-1.3139476407812547,0.2555563449859619,0.12705359,903.14,0.00051215774,101,2.9005534e-05,113.94821953773499,1
91136,-0.0018707803,0.0,-1.3139476407812547,-0.6320090293884277,0.11642921,903.14,0.003614722,101,9.10212e-07,115.55472207069397,0
91648,-0.001785764,0.0,-1.2160668973222473,0.8167251199483871,0.12783754,913.14,0.0004607719,102,1.0554291e-05,116.58977746963501,1
92160,-0.008343551,0.0,-1.2160668973222473,-0.2279796600341797,0.18158741,913.14,0.0068841586,102,1.5952961e-06,117.23918843269348,0
92672,-0.0082888445,0.0,-1.2141350207537722,0.6828530132770538,0.2201831,913.14,0.0068345033,103,4.4653898e-05,117.89253520965576,1
93184,-0.0020204037,0.0,-1.2141350207537722,-1.0466938018798828,0.2257426,913.14,0.002380155,103,3.7998796e-06,118.58525037765503,0
93696,-0.0034180898,0.0,-1.2146453987424994,0.8418295681476593,0.1857238,913.14,0.0026787654,104,5.0584135e-06,119.7253999710083,1
94208,-0.0030162456,0.0,-1.2146453987424994,-0.2256230115890503,0.1378098,913.14,0.00382715,104,1.8603148e-06,121.27999520301819,0
94720,-0.00046844035,0.0,-1.1172186523947154,0.9146155044436455,0.15952429,922.88,0.0013418812,105,8.3770265e-06,122.10734105110168,1
95232,-0.0014534001,0.0,-1.1172186523947154,-0.23538756370544434,0.14413863,922.88,0.00028785813,105,1.1920413e-07,122.7565701007843,0
95744,-0.0020171953,0.0,-1.1150596423103485,-0.7200367450714111,0.09775516,922.88,0.0003101212,106,3.6939706e-05,123.4868049621582,1
96256,-0.0030275881,0.0,-1.1150596423103485,-0.302004337310791,0.07925662,922.88,0.0010784563,106,1.1913588e-06,124.08188581466675,0
