#{"t_start": 1623224005.3458643, "env_id": "ShipNav-v1"}
r,l,t
95.406263,170,3413.993121
-29.042851,346,3421.460586
89.91868,575,3440.619319
-57.774558,132,3443.521277
86.111475,799,3460.508889
43.747404,2012,3520.764359
-150.36317,2391,3632.418209
71.809897,156,3635.802072
-442.811214,4234,3811.931038
-45.397095,386,3830.128052
82.689017,187,3834.132728
87.45157,724,3849.841536
81.640371,1085,3881.998112
91.266108,490,3901.425359
91.050783,494,3912.15298
95.11005,157,3915.509608
92.705097,372,3931.945954
76.771125,1372,3969.064404
77.293315,287,3975.123496
-24.123286,331,3982.229963
-8.356986,311,3988.916546
-32.980379,197,4006.539385
-29.887131,232,4011.533331
92.997072,354,4019.195182
9.907841,622,4032.581627
81.227166,1109,4062.92173
-42.702356,72,4064.397518
-42.661839,202,4072.925864
94.435156,248,4078.326956
-13.886659,203,4082.747891
91.269224,489,4093.224062
-2.319741,324,4106.655281
84.118661,927,4126.797011
94.192219,281,4137.988185
87.103548,271,4143.850229
94.419591,251,4149.284233
91.510727,463,4159.292588
83.255466,978,4188.411541
-12.249484,622,4228.701648
76.942122,120,4231.303012
93.928704,302,4237.74267
87.257997,737,4260.690538
81.302726,1101,4284.049187
90.558127,521,4300.085794
88.088058,683,4314.826269
5.27795,988,4340.379994
93.422038,349,4347.884657
-24.822015,252,4363.142285
86.525299,768,4379.086318
-21.097129,212,4383.640359
92.231278,402,4400.397283
94.67041,90,4402.252565
89.79326,578,4414.149616
93.493566,335,4426.978782
92.924786,364,4434.450272
89.625776,585,4446.527139
-9.844358,569,4473.777948
89.018238,632,4486.98969
95.338414,138,4489.791296
88.872552,623,4513.48839
88.908095,634,4526.587623
87.403971,726,4550.933075
92.880762,363,4558.508947
93.770768,300,4572.119256
-43.276026,348,4579.217201
94.337385,185,4582.96364
95.196567,131,4585.758158
-21.007092,179,4589.628638
-17.946613,864,4614.508974
94.43468,264,4619.917953
95.405423,184,4623.957157
-11.580421,350,4636.204948
93.881882,161,4639.532525
91.149633,484,4649.449695
88.554108,650,4668.591215
93.66201,304,4674.670231
92.485972,383,4682.676366
88.862201,637,4702.116777
90.96733,498,4712.445966
93.530117,184,4716.164475
75.879341,245,4721.120955
88.68656,625,4742.953529
88.044404,691,4757.185744
25.492176,577,4776.106232
93.030397,274,4781.687451
94.983316,157,4785.018301
92.234135,413,4800.866876
85.522354,815,4817.51517
-68.603274,2601,4945.802284
87.334511,731,4965.224562
7.025561,916,4992.904969
90.166451,538,5004.065826
-2.563169,894,5047.917129
8.178638,1003,5075.682185
85.838769,826,5092.565513
95.444685,129,5095.233394
95.541026,133,5098.306853
-12.86402,611,5116.526945
88.859772,115,5118.825115
-23.892861,338,5125.761583
90.025452,559,5148.318588
94.134418,280,5154.077287
89.316058,52,5155.257838
92.896941,315,5161.692965
82.497917,1030,5190.040726
91.551167,43,5190.900891
93.997236,285,5196.82851
84.729519,893,5222.322551
87.542386,720,5245.558248
92.14119,421,5254.295507
-68.117661,227,5258.937736
89.611655,590,5275.697909
91.595955,455,5284.963633
4.072835,526,5296.212294
92.369657,405,5313.874826
-43.680791,165,5317.382673
87.479122,723,5332.453413
84.06435,933,5358.011991
95.355076,144,5361.008629
91.918682,436,5377.976039
93.065962,354,5385.352398
92.656911,372,5392.976125
83.4059,916,5418.660388
84.07715,21,5419.06168
8.159581,460,5428.42031
95.418631,122,5430.888856
93.58984,328,5444.85355
92.506535,398,5453.074477
74.636001,1499,5495.096605
76.067126,1416,5533.940016
94.706027,253,5546.963189
84.933343,872,5565.084431
80.48338,1153,5594.263542
29.956607,521,5610.62461
92.539467,407,5619.151736
92.149132,411,5627.481288
82.413645,1035,5654.828447
91.143906,452,5664.239311
-16.29498,1000,5694.886837
86.212041,807,5719.051236
92.348803,409,5727.597673
28.687735,879,5753.727031
-34.189136,306,5760.060792
87.520009,717,5778.904093
90.241573,550,5790.323473
-45.566924,34,5791.025911
79.293877,17,5791.353112
-38.90652,238,5796.258799
95.0797,192,5804.154327
86.816002,765,5820.327591
93.412848,213,5824.588212
2.847485,322,5838.414356
90.242235,542,5849.589381
90.032441,555,5860.943734
91.92614,440,5877.19557
92.39075,405,5885.402827
94.367539,228,5890.069025
88.595556,651,5909.61751
94.380935,257,5914.807872
79.365827,1217,5946.094147
-38.231151,427,5955.033496
93.123385,309,5966.379657
95.637619,151,5969.697625
89.73491,580,5981.780466
90.549064,519,5999.122191
90.796597,499,6009.307945
93.116579,346,6016.563595
87.35977,729,6040.124521
91.586876,459,6049.955458
93.566678,178,6053.761264
87.530353,721,6076.472754
89.664167,32,6077.140985
22.76489,292,6083.433384
78.780305,255,6088.701673
86.522267,777,6118.867115
94.826925,94,6120.81724
92.863475,373,6128.423591
88.916435,628,6150.701967
81.281752,1098,6179.711312
-49.811747,1,6179.738316
89.896149,576,6191.664845
88.02129,690,6215.279731
89.511212,596,6227.951197
-38.887682,125,6230.533787
-38.304041,110,6232.873987
92.715288,350,6247.594386
29.607817,1042,6278.027244
87.899065,682,6292.244658
88.319887,668,6315.106431
79.36186,1220,6352.761296
91.110341,495,6363.079873
90.415514,177,6366.736726
95.282817,113,6369.051568
94.940637,81,6370.742875
94.278288,72,6372.269789
-23.970252,288,6387.738186
88.83522,641,6400.934523
89.714227,581,6421.630126
91.141769,492,6431.915356
94.707852,140,6434.75012
92.747716,49,6435.731162
84.579289,883,6466.206686
90.491039,528,6477.424549
95.441039,151,6480.523252
95.005597,132,6491.427581
94.707743,165,6494.978518
95.141392,157,6498.265939
88.216887,667,6512.244542
9.955437,978,6540.90109
91.875419,447,6550.187373
-67.976885,250,6560.066913
26.133626,999,6580.695843
94.694932,218,6590.067955
93.102399,372,6597.773691
95.162826,178,6601.719644
90.073581,97,6603.7868
86.126027,204,6608.003104
83.29076,980,6637.575694
2.892809,493,6647.918878
18.076732,620,6670.023268
87.347871,732,6691.024403
89.06612,618,6703.596152
90.637427,518,6714.329626
-6.191823,2366,6824.263526
86.01071,802,6848.694206
88.858527,631,6869.892954
-33.401895,376,6877.610687
3.726542,344,6884.638236
-44.476263,1,6884.664362
94.919975,228,6889.476526
86.721841,772,6909.2289
81.191387,1110,6942.319203
90.707507,525,6953.238381
81.879328,1066,6982.291539
87.630358,717,7007.879737
-57.578566,47,7008.874166
92.619872,390,7016.819748
-33.048868,195,7020.838884
94.579482,187,7024.782893
-22.806775,480,7041.830057
92.100153,424,7050.616177
85.742698,820,7077.268507
85.563155,844,7094.728074
88.13467,675,7117.84535
92.507973,386,7125.938927
-5.664243,1045,7218.198573
94.753233,218,7222.813938
87.113096,739,7243.720789
-49.634652,1,7243.74699
93.517391,315,7250.061295
89.374615,573,7261.821116
86.453209,592,7280.155284
15.275607,494,7290.431156
86.873881,762,7317.631632
-59.224937,110,7319.932132
89.472865,584,7338.96264
95.346325,158,7342.156976
94.775057,222,7346.656333
92.471343,383,7354.678579
95.013159,213,7359.079285
93.933145,279,7373.652544
87.95163,695,7388.086992
95.106112,226,7392.706893
87.344338,730,7420.329786
94.055075,191,7424.429284
92.758095,58,7425.609638
93.224054,136,7428.323739
94.627812,243,7433.225716
92.96507,371,7449.23617
83.913723,943,7468.642128
11.219478,577,7485.483639
86.667091,763,7501.194117
93.040037,139,7510.153039
89.775464,585,7522.378136
78.166705,1295,7556.413459
95.120246,172,7560.129474
-29.088291,315,7566.61785
-30.486395,314,7583.762884
-4.612192,360,7591.238938
95.395,160,7594.59024
-42.3315,160,7597.840948
85.690294,834,7622.241863
85.275026,859,7645.621997
81.601935,1085,7668.033338
92.4071,362,7679.172466
81.651341,1075,7710.352017
94.860112,184,7714.068771
92.361952,406,7722.545278
-17.223031,1700,7770.809861
95.240162,121,7778.636209
85.977061,793,7795.216796
83.610985,958,7829.914072
88.720849,647,7843.436084
85.339787,848,7866.933013
94.642253,199,7871.081001
-13.761425,430,7886.703008
-49.801388,1,7886.72999
90.404311,533,7897.857333
94.85078,150,7900.894196
90.003313,565,7923.057346
88.055276,694,7937.535062
-28.135159,313,7943.90954
89.692132,576,7962.676745
88.28508,677,7976.752849
89.350043,605,7997.09681
85.180371,866,8020.172593
89.663028,586,8032.275237
94.666705,237,8037.145457
91.14679,473,8056.317924
95.378479,154,8059.587829
81.723804,1078,8086.980431
95.32754,133,8089.659773
-54.174041,118,8092.211607
92.658124,366,8099.742506
95.236057,166,8103.11035
90.685031,518,8119.529524
27.862837,680,8133.474334
8.509475,361,8145.681346
-46.38128,1,8145.708068
3.309185,539,8156.72949
95.135375,140,8159.567122
91.938953,437,8168.522554
86.702648,773,8192.121758
62.554289,10,8192.324873
-24.916589,452,8201.728002
93.465948,55,8202.868665
88.099054,685,8223.33003
94.559312,249,8228.452162
83.591232,962,8252.69453
83.489027,963,8278.790156
93.045819,366,8286.543794
93.551922,326,8293.212992
86.099693,808,8318.713035
87.226996,744,8339.695406
86.11909,809,8356.509475
88.355984,647,8375.3585
78.783953,1259,8409.223853
84.228665,244,8414.309828
93.9483,248,8419.407057
87.292479,733,8459.407111
94.369173,245,8464.48672
95.323428,172,8468.09148
94.863683,215,8472.575103
94.292668,223,8477.165848
2.205911,382,8490.456791
1.926544,331,8497.38431
94.512144,128,8499.982973
84.872668,880,8522.908252
92.068568,438,8531.990101
-21.392494,139,8535.145704
-45.475474,148,8538.3608
90.328127,547,8557.391155
95.511116,155,8560.631632
90.954749,506,8571.184537
16.352938,718,8591.855253
89.020498,631,8604.873325
93.142956,281,8618.448201
91.652717,445,8627.557457
91.346934,478,8637.473339
88.117076,684,8657.457909
2.645493,395,8665.693697
95.052611,151,8668.821285
89.309585,301,8682.325148
1.211338,403,8690.841173
88.439613,659,8704.410089
5.986511,284,8719.335328
79.854031,1192,8749.907532
93.092041,355,8757.361297
88.17786,679,8771.389119
95.221072,163,8781.250903
82.296272,1042,8803.091586
91.267645,476,8821.847884
94.188858,283,8827.65167
92.932754,371,8835.48096
91.597245,466,8852.830647
84.921598,883,8871.216531
94.032593,289,8885.527303
92.712837,386,8893.589194
-53.348344,39,8894.372535
89.656916,33,8895.047935
94.138383,278,8900.702675
75.674701,1437,8938.730877
5.583161,622,8959.148584
94.574889,95,8961.294128
92.533859,371,8968.864758
82.461928,1031,8996.076191
94.443735,188,8999.977172
87.287529,226,9004.608677
94.030522,296,9016.159368
11.252817,476,9026.19088
91.828838,451,9035.539641
86.772036,770,9060.274859
85.233444,866,9082.432981
89.105674,624,9095.361063
94.874657,228,9100.021732
94.433235,263,9113.354358
23.356413,594,9125.497523
37.770992,1717,9168.831898
-39.428679,1,9168.858296
-35.56808,331,9181.237568
89.782278,581,9193.265944
94.502433,182,9196.945888
90.738556,504,9212.788649
-23.317739,263,9218.336871
-13.807979,209,9222.557672
82.264836,1046,9250.501197
85.883625,823,9273.482764
90.121496,549,9284.866931
89.383716,602,9297.332134
26.668248,472,9315.321546
86.79266,765,9331.27568
87.795253,700,9353.683702
94.938225,137,9356.696372
94.197998,216,9361.169903
84.00355,940,9387.091158
85.394755,844,9409.278434
87.795671,701,9423.845125
81.937725,1063,9460.756715
79.067472,1237,9494.06732
93.873139,308,9500.546916
86.922625,753,9521.174807
90.834161,498,9531.667331
93.442943,313,9546.860342
19.946179,1745,9594.298461
93.533886,303,9600.645461
83.682143,961,9626.825264
88.556288,655,9646.80558
87.287751,735,9661.659746
93.043863,301,9667.903481
92.954861,74,9669.365207
84.936448,499,9685.906448
86.623665,770,9701.653085
90.183868,551,9719.983404
-0.845787,474,9730.056379
91.965287,442,9747.328579
91.202331,471,9757.233635
88.326638,660,9782.96908
89.063116,624,9795.801637
2.71835,651,9819.314473
85.354114,857,9837.005845
95.141634,95,9838.925859
85.004194,874,9864.035296
-48.22682,43,9864.878567
87.797734,699,9886.015359
95.40533,160,9889.16141
86.531055,444,9897.917554
87.809684,705,9919.252638
84.436808,909,9937.268115
95.017515,185,9946.686426
83.975867,939,9965.423172
95.152487,190,9969.275852
94.117996,204,9979.229943
91.99817,44,9980.120121
94.866244,187,9983.875313
-51.871567,1,9983.901525
87.672516,713,9998.119929
89.666494,578,10015.49368
89.397439,599,10027.385385
81.009274,1125,10052.365004
90.271122,550,10070.895121
92.651781,394,10078.737237
92.333216,141,10081.548191
86.267532,794,10104.533411
85.310734,221,10108.935156
87.614699,707,10123.005445
85.99905,818,10143.886339
-18.61843,358,10151.026056
92.349304,421,10167.738222
-49.224555,890,10185.522245
90.302408,543,10218.312876
93.073156,365,10225.611328
92.860443,368,10232.956826
-22.964509,1152,10260.777561
3.102199,920,10320.357847
87.198267,737,10342.034873
89.607482,592,10353.809661
94.707612,167,10357.117237
80.865754,1123,10387.995973
94.565069,257,10393.107019
-24.085721,409,10410.485893
-55.791288,1618,10483.784688
-32.572678,398,10491.804622
88.876925,634,10513.20998
9.692669,343,10520.176448
95.242176,162,10523.460732
15.897661,1881,10603.432112
91.743122,453,10612.516046
86.461262,770,10634.094576
84.916783,216,10638.472984
86.911532,753,10661.645989
88.472477,655,10674.8312
20.037591,1299,10706.521997
90.7883,500,10719.776904
80.076141,1180,10743.530202
82.134671,1046,10771.871299
90.141519,559,10788.84829
89.318952,602,10801.007271
-55.278316,149,10803.985362
90.129474,564,10821.809008
86.874391,758,10837.078421
83.676295,963,10861.644658
89.5191,603,10881.97221
17.683429,347,10888.925211
24.838479,987,10915.079149
93.158956,333,10921.739733
88.633642,653,10939.234308
-5.052339,595,10951.23524
95.385975,134,10953.924137
-47.364684,42,10954.749718
93.328961,340,10961.511528
93.968999,163,10971.063267
-5.198318,672,10984.462212
-0.082938,1031,11011.599074
95.128217,178,11015.095452
8.785585,809,11035.920818
94.868642,206,11039.937974
91.303953,479,11049.338932
-19.493243,314,11055.497508
92.261914,44,11061.075402
95.602077,108,11063.210203
94.809941,223,11067.571926
88.738808,641,11080.071058
79.983169,30,11080.661062
94.201556,216,11084.874989
94.743396,198,11093.732107
94.348416,274,11099.067248
89.816864,579,11110.390123
95.35853,107,11112.517524
89.208392,620,11131.097985
86.801477,769,11151.26511
-24.002876,387,11158.845785
89.652413,587,11170.338764
93.24538,121,11172.682663
-59.430223,116,11174.960339
93.477251,331,11185.676008
87.76011,705,11199.481447
90.863767,503,11212.50673
93.949798,304,11218.439124
-15.275388,235,11222.99601
85.029879,878,11246.69221
91.119313,485,11256.139632
93.567509,311,11262.148232
88.113215,687,11281.509224
91.960011,441,11290.052087
91.094016,495,11307.012686
89.922142,576,11318.244903
92.341275,403,11330.493014
90.875637,497,11340.170528
90.928168,501,11349.919815
-30.402188,332,11359.421476
25.239109,399,11367.149224
-0.168609,375,11374.380124
89.087488,31,11374.994815
94.571706,259,11380.027377
-8.868817,340,11392.698195
94.400471,226,11397.06597
91.023475,507,11406.934319
-49.868222,78,11408.430615
84.569546,900,11432.351062
95.535704,137,11435.069396
24.096451,730,11484.168714
5.880536,1833,11572.929408
88.469014,654,11595.482835
92.997102,140,11598.32303
88.097002,691,11611.771395
83.088204,993,11641.176693
87.829276,700,11662.190176
90.908421,502,11671.924159
95.597806,148,11674.758533
-13.522119,239,11687.122831
86.080598,801,11702.720577
90.192078,546,11721.948897
88.496853,659,11734.804351
91.057658,496,11753.117637
88.243906,677,11766.265791
92.355778,412,11774.208354
89.755031,576,11790.180206
94.802159,164,11793.330027
94.476346,275,11798.6591
-31.148794,173,11801.974077
85.886107,819,11837.389611
87.336638,718,11858.417708
93.824456,317,11864.563681
8.459608,357,11871.390559
-36.118415,470,11885.846908
-38.230286,196,11889.605998
-50.375025,1,11889.631239
10.95338,430,11897.963264
91.343703,482,11907.22245
91.186626,491,11921.143277
91.788751,453,11929.921715
95.296233,149,11932.839862
91.826492,433,11948.911133
91.924647,445,11957.541099
90.881953,506,11967.423547
93.714847,318,11978.1451
86.842711,763,11993.073868
92.833334,53,11994.121683
-48.380314,169,11997.439181
94.614343,115,12007.567625
81.188047,1112,12029.215474
16.519296,294,12038.860674
93.823266,315,12044.994027
89.72952,567,12056.062729
-30.726777,233,12065.644326
86.295282,786,12081.026293
19.443168,930,12104.459925
9.533945,468,12113.542582
-45.10493,148,12116.454434
94.607447,77,12117.955339
92.849849,63,12125.138539
94.232817,250,12130.046654
91.630315,442,12138.651268
86.842582,751,12161.387487
93.546142,295,12167.056159
83.619846,962,12194.021954
-50.0299,1,12194.047003
86.779332,764,12208.864363
16.639467,1275,12241.894723
89.017843,630,12260.174246
81.327308,1092,12303.279733
-10.245828,179,12306.765867
86.540943,777,12321.910199
-52.805948,43,12322.813484
93.20934,343,12351.910254
88.000313,687,12365.35908
87.15776,743,12384.036799
91.108811,485,12393.496887
86.520973,443,12408.41642
91.12371,492,12418.006032
80.349131,1161,12449.967296
47.063339,12,12450.189152
92.28638,399,12458.001541
87.743403,693,12476.44046
94.981763,211,12480.53439
90.342511,537,12490.861322
-20.488283,252,12502.318371
-50.076282,1,12502.345309
85.274632,859,12519.000411
92.503297,87,12520.694951
94.09449,247,12531.614583
-46.163827,170,12535.005826
94.156769,270,12540.38603
87.308304,730,12564.358132
81.81963,1074,12585.998805
94.734886,88,12587.793606
-30.686423,1391,12628.200325
86.176166,804,12644.450621
93.363828,345,12651.429337
93.820341,172,12659.965758
91.591693,68,12661.333756
82.898973,1003,12681.66309
89.38181,597,12701.434427
93.404675,336,12708.248183
83.015962,999,12734.89828
95.447148,142,12737.799419
91.603499,442,12750.262656
84.347516,911,12768.631607
95.479651,130,12771.250437
92.176624,425,12788.307732
-50.439318,4,12788.390956
93.595682,287,12794.107384
84.444297,905,12822.722105
92.447336,63,12823.978658
89.435082,602,12835.919266
94.978035,109,12838.104245
90.673201,497,12854.319329
93.675316,59,12855.495104
94.321803,241,12860.304836
91.924933,434,12868.971474
-6.213925,193,12872.867056
77.93948,1307,12907.920066
93.674295,318,12922.234181
91.436221,473,12931.779376
91.395723,455,12940.955524
89.328347,601,12960.611096
95.506592,148,12963.621457
92.889695,376,12971.182477
95.25098,193,12975.117959
20.634534,1340,13022.353224
-58.934737,73,13023.822183
-17.730597,1814,13068.907711
90.426795,536,13082.894219
95.161722,181,13086.569554
92.871839,376,13094.13201
92.482308,406,13102.354525
-15.764394,329,13114.97023
89.782148,577,13126.625332
90.621948,35,13127.33137
90.759022,517,13137.784605
94.76586,239,13150.337807
91.159402,497,13160.371208
80.409763,1158,13189.860211
-40.352834,130,13192.519921
23.787137,1126,13221.531529
89.744174,583,13233.24814
57.281347,8,13233.401066
83.731794,954,13260.431495
94.33029,64,13261.722377
89.566197,579,13282.656324
0.664715,463,13292.035237
93.774918,259,13297.24492
95.496148,112,13299.474985
-13.816619,558,13319.298023
79.014841,1243,13352.490487
20.348525,990,13378.698894
-0.364644,309,13384.648431
92.473096,409,13392.686043
93.082677,61,13393.949484
95.486281,117,13396.397064
93.764734,214,13400.634071
92.929465,364,13413.947225
-27.103878,244,13418.734439
93.087966,348,13425.698142
89.613608,59,13426.871738
-13.468411,378,13440.880142
93.631677,303,13446.909438
20.487919,377,13454.289184
83.377769,964,13485.078173
94.285524,263,13490.291398
90.922018,507,13506.103918
94.031688,136,13508.765789
-52.062877,1,13508.79197
91.793025,455,13517.580225
91.760654,447,13526.253596
93.425192,53,13527.246948
89.971982,563,13541.968647
93.061996,364,13549.191956
93.828914,243,13554.058372
89.08126,626,13571.035867
87.448826,706,13584.879487
1.26703,313,13595.824061
-17.200706,370,13602.947541
88.827957,642,13615.28301
94.167502,283,13622.904627
94.105177,231,13627.42003
90.603129,529,13638.124818
94.175772,284,13652.573916
89.95997,572,13664.401079
94.656388,219,13668.983957
90.490447,532,13687.365205
88.23259,676,13700.458873
26.910332,587,13717.437692
-21.493027,419,13725.766226
90.29635,551,13736.655083
90.210729,558,13756.944444
86.871253,765,13772.22938
88.782928,645,13794.602389
92.894275,47,13795.575651
78.964873,1247,13826.08264
-52.005052,187,13829.829262
-2.14117,1027,13887.413819
89.081852,613,13899.763602
89.684802,37,13900.505059
24.491537,1386,13945.674885
80.3863,1153,13974.823816
60.858318,81,13976.479831
90.903353,499,13986.445423
-8.586408,376,13994.01745
94.085679,281,14007.307287
76.526261,1393,14041.016958
82.261956,1043,14061.997627
91.565666,464,14075.940373
91.637658,457,14084.808329
93.921297,304,14090.774084
3.627479,283,14104.30304
94.348063,273,14109.845248
86.558358,774,14125.35838
-1.096989,423,14140.119942
92.779044,351,14147.075496
91.888512,428,14155.60108
90.330436,533,14173.037361
77.403965,1342,14224.479921
92.611242,396,14232.383678
92.115099,393,14246.12732
92.085766,426,14254.583221
87.030972,755,14277.787019
95.46033,181,14281.440303
76.705491,15,14281.767774
-40.234356,195,14285.660582
-22.776204,663,14298.932103
93.103031,361,14312.247888
85.203933,863,14329.578582
86.242724,800,14349.809337
89.397245,603,14361.889179
86.584464,779,14384.908264
85.309239,859,14406.886536
89.158839,608,14418.98137
95.449032,134,14421.64562
94.509967,238,14431.936294
93.192829,292,14437.743409
95.018325,146,14440.662604
86.432289,785,14462.428569
85.12445,867,14479.749437
95.110342,194,14483.72469
93.489532,332,14497.618289
90.56878,518,14507.931433
86.355841,795,14533.225962
91.139406,60,14534.423638
93.558725,329,14541.004917
87.72158,706,14561.499063
90.585449,528,14571.743753
81.385633,1099,14598.673929
91.383014,471,14607.904377
25.585423,879,14629.94509
65.800766,582,14641.256947
94.261235,84,14648.640868
91.771661,219,14652.94247
88.070367,34,14653.609876
95.028481,211,14657.744624
94.85044,82,14659.322137
88.230554,657,14672.103449
91.334906,448,14688.813551
95.288881,125,14691.246358
84.768578,892,14710.981068
94.483869,245,14715.886083
60.382029,1512,14756.311579
87.848602,697,14776.874386
95.372245,112,14779.099789
93.067216,350,14785.981244
90.244201,543,14796.888767
90.823466,511,14813.070719
90.569054,525,14823.607993
92.375988,406,14841.233398
89.721696,575,14852.797727
90.932781,497,14862.850126
93.153383,111,14874.299052
92.89632,369,14881.490758
88.185702,686,14894.883098
-42.575308,208,14910.339493
94.381424,240,14915.063442
0.071867,355,14921.932802
6.974991,682,14941.763569
2.89271,685,14955.209269
90.378806,542,14972.28854
94.414352,197,14976.353848
94.61022,185,14980.136593
93.647961,314,14986.629376
4.457339,451,14995.882061
76.347496,1402,15040.619036
93.482982,260,15045.943274
3.480374,803,15062.387998
92.907299,376,15075.181398
94.675365,258,15080.482782
87.67728,703,15095.001143
80.971711,1112,15124.732848
89.233279,612,15143.12724
86.978805,752,15158.660848
92.737559,374,15173.464899
95.508497,120,15175.942982
92.276232,411,15184.387277
91.119669,496,15204.428746
78.171835,1288,15241.951734
-25.778936,239,15246.886828
19.574941,584,15258.864641
78.021681,1303,15293.730851
89.744868,558,15313.019701
92.524908,382,15320.802644
80.257589,1168,15352.658823
-9.441818,421,15361.207808
82.839731,1014,15390.928658
93.66223,114,15393.210421
93.162286,367,15409.617744
86.941824,760,15424.998626
92.029146,423,15433.671569
85.284918,861,15461.404388
91.901164,445,15477.709593
91.337044,480,15487.435637
87.411969,735,15502.364891
93.770563,300,15512.342651
89.799225,576,15524.077161
93.517624,281,15529.8959
86.465421,787,15550.547891
-24.400975,349,15557.642991
94.337571,182,15561.373463
94.645966,163,15572.250004
-24.513302,289,15578.174407
87.845157,707,15592.812902
88.543045,655,15615.714333
-65.026979,99,15617.786506
95.238762,110,15620.013736
86.676185,774,15640.395226
88.368239,31,15641.033726
94.983645,193,15644.942435
93.471131,336,15651.85256
94.423024,263,15657.034684
81.590895,1091,15683.970521
92.546987,120,15686.422626
91.596976,463,15700.979918
91.796904,259,15706.257126
94.13534,243,15711.205786
92.933618,350,15718.322773
84.551339,907,15743.098371
79.895532,1191,15770.812682
91.584223,465,15780.50737
92.595415,59,15781.783811
94.395697,70,15789.739139
89.209118,615,15802.336308
-2.340381,409,15810.755106
-40.390223,203,15818.444575
-12.454275,295,15824.449125
94.141479,281,15830.177644
60.167931,1,15830.204012
95.28344,201,15834.312041
89.75433,581,15851.377375
-1.244216,551,15862.571152
-43.434838,173,15866.040434
94.100116,292,15871.944662
89.236723,616,15892.526314
-11.46759,579,15904.312767
94.982165,135,15907.05312
89.372288,600,15928.018243
92.857494,383,15935.784735
-24.400902,581,15953.856834
31.303863,985,15985.000995
90.701346,510,15995.028936
82.233289,1048,16023.352233
79.534973,1211,16057.934794
94.518264,150,16061.010442
89.573118,270,16066.503543
95.16235,169,16070.076806
80.704581,1138,16101.448693
83.631047,959,16127.015564
92.857099,368,16134.469941
94.468463,252,16139.473582
92.871467,293,16151.176774
91.479583,470,16160.530098
