#{"t_start": 1623224005.1855717, "env_id": "ShipNav-v1"}
r,l,t
90.543704,518,5585.546246
91.289036,475,5595.316323
32.86269,860,5618.806201
87.061783,750,5640.032233
86.080788,813,5656.905961
93.556197,176,5660.531706
10.207638,426,5679.249684
85.796816,824,5696.502746
89.570937,588,5716.080299
87.856846,701,5730.601157
17.508936,668,5752.32788
-2.127353,627,5765.304833
89.941264,131,5767.960349
86.057176,814,5789.023662
87.226775,736,5808.119455
93.086027,373,5816.032466
91.959481,425,5824.864375
-36.740279,141,5827.704759
89.10877,622,5847.80055
91.477415,479,5857.371294
94.175708,212,5868.976223
91.285813,481,5878.95349
76.039767,1424,5914.211643
88.234567,668,5933.850901
92.089353,413,5942.615807
88.035185,683,5956.919675
93.467597,303,5968.195182
92.27397,413,5976.875478
95.237871,141,5979.743651
90.599641,528,5997.420629
16.748087,331,6004.146505
80.805028,24,6004.656299
86.813916,766,6020.489962
93.333375,336,6035.850019
91.098827,500,6046.571965
89.923752,565,6065.85496
84.304685,920,6085.516721
94.742132,91,6087.408978
92.880197,332,6108.072861
82.476718,1034,6129.792421
93.592297,330,6145.683788
-39.083155,120,6148.207772
91.638032,424,6157.208052
89.076611,136,6160.043615
-63.298005,185,6163.804129
88.238179,30,6164.483924
-28.680889,325,6177.099489
88.332537,669,6191.164029
94.151005,259,6196.520365
93.791952,305,6212.118936
91.124437,490,6222.439958
92.10163,427,6231.539359
65.943265,1228,6264.487649
85.026048,873,6291.447391
93.615429,318,6298.109183
91.78355,442,6316.214953
92.910756,372,6323.877782
94.025156,80,6325.487402
91.70579,447,6334.904418
91.569341,445,6356.610533
78.741232,1257,6392.086367
91.640864,465,6401.686623
90.315987,531,6421.288032
86.360001,785,6437.555268
83.579936,954,6469.533197
83.329908,977,6498.332419
91.319215,472,6508.195815
89.3142,615,6529.413399
87.695716,711,6544.304438
-63.668972,129,6546.930922
87.052901,740,6566.810388
12.577751,278,6572.474979
-25.662662,143,6575.651041
-17.007788,163,6578.942144
-17.767368,299,6589.919805
94.14826,169,6593.488757
85.978232,816,6610.655307
80.308696,1161,6644.098748
94.988239,191,6648.059711
15.771797,235,6662.070547
88.543127,644,6675.446394
94.583716,101,6677.670314
92.022477,437,6692.55128
93.786455,117,6694.887042
-43.728524,167,6698.281769
11.434361,613,6710.881652
93.665152,74,6712.427684
92.266114,418,6728.380729
-49.896267,829,6745.492245
63.417899,940,6818.643339
80.262915,1167,6850.723097
80.809936,1135,6882.173725
-3.003983,362,6889.764897
93.252543,290,6899.351411
89.739628,35,6900.066556
-33.991864,285,6906.141692
95.27755,183,6909.827121
80.88454,1126,6943.27363
91.231909,446,6952.545712
37.399529,705,6974.342041
91.134472,477,6984.053738
93.284856,347,6991.105033
94.216912,87,6992.831993
94.273976,284,7009.658017
94.435734,68,7011.054005
81.065522,1118,7041.269665
83.67047,958,7060.972883
87.307202,731,7085.881271
95.274317,191,7089.87447
-14.131288,441,7098.959154
92.587674,89,7110.073227
-50.315821,70,7111.511564
-13.629881,820,7128.466517
4.180106,2322,7252.808182
70.129878,911,7277.566798
-20.284915,386,7285.423823
-25.481259,610,7309.633663
93.868108,290,7315.64806
91.620775,454,7325.17277
90.349958,546,7343.182952
83.125976,990,7363.641003
85.307705,856,7390.226962
85.957825,804,7419.365353
-61.195777,120,7421.925678
94.596092,197,7426.021042
93.210293,350,7433.042014
79.097673,1236,7466.817408
91.332022,470,7481.363707
86.710902,771,7497.219238
-0.993511,893,7522.033835
12.462587,676,7543.133493
89.316619,582,7555.297585
88.43772,649,7579.555553
93.719178,296,7585.59966
94.879585,221,7590.118834
87.685556,712,7612.167236
86.766889,757,7627.9358
91.866032,442,7642.535538
83.376194,21,7642.988088
88.83396,626,7655.983835
94.420608,256,7661.219303
91.985933,437,7674.053299
-32.131895,429,7682.629145
-49.05364,1,7682.655569
92.251357,419,7691.270422
84.111267,931,7719.653839
87.747995,698,7747.122851
92.911928,344,7754.121609
87.201489,740,7769.588749
91.118612,83,7771.31032
95.7882,127,7779.250594
60.133392,960,7799.228174
-47.898419,415,7822.78354
89.493621,597,7835.064855
93.677329,181,7838.781824
95.070908,208,7843.246603
23.560583,1458,7886.138909
87.734464,703,7900.750662
86.835518,761,7926.922418
88.468883,656,7940.581521
-17.1513,304,7953.766516
93.202545,341,7960.741793
85.918734,819,7985.469757
19.752513,465,7995.226817
22.47747,1064,8022.376417
92.362366,421,8031.066874
90.226617,545,8051.748796
88.012495,690,8066.028367
-50.298164,20,8066.420884
10.594168,324,8073.064166
92.510404,389,8086.269684
94.429593,179,8089.923023
8.577529,712,8104.68412
-12.336613,434,8119.371536
88.977456,635,8132.356206
90.477037,533,8148.086321
84.168531,927,8167.032516
90.829947,512,8185.184674
92.449886,409,8193.796105
94.565584,213,8198.192271
91.408477,471,8214.163535
83.435539,194,8218.236065
85.194027,83,8220.003342
94.580922,234,8224.757498
81.66594,1075,8251.335649
91.987809,429,8260.326797
93.674772,322,8273.065511
90.634165,521,8283.822394
94.898319,135,8286.771983
94.750044,227,8291.416395
93.177345,364,8307.507369
91.745152,445,8316.753997
83.397914,977,8342.756754
88.475153,666,8356.574899
82.889708,1005,8382.863496
93.526598,323,8389.610306
89.44388,596,8409.726603
85.263495,864,8427.786332
7.708385,727,8467.486689
-21.779468,255,8472.858975
-3.155944,579,8490.153021
89.035805,624,8503.000871
77.717798,1318,8535.364975
93.155561,203,8539.76316
94.466357,218,8551.936897
91.915368,435,8560.963546
-52.720128,43,8561.898626
-48.935581,106,8564.159082
94.119865,282,8569.929584
93.276446,325,8582.504943
93.745183,257,8587.945328
93.169516,311,8594.188477
91.993539,431,8603.158741
88.831077,636,8623.951745
93.560061,268,8629.654896
94.732411,120,8632.116044
94.335874,92,8634.004165
89.416429,593,8652.019109
92.7526,390,8660.014766
90.820462,515,8670.81365
88.365983,661,8691.910287
91.318938,461,8701.468941
-5.351942,602,8723.126606
92.400904,74,8724.684089
89.805077,43,8725.551183
94.326808,281,8731.336882
94.164003,280,8737.292286
94.94708,218,8747.385679
88.390923,663,8761.119468
94.973297,226,8765.79911
93.464437,338,8772.843611
-67.289062,1,8779.351595
-52.033491,37,8780.119255
87.086128,741,8795.60112
94.999599,112,8797.913286
95.107097,222,8802.644772
88.054079,692,8825.830655
86.803668,757,8849.363389
89.27597,593,8861.749202
84.342619,919,8888.998026
93.280994,266,8894.618524
90.389303,549,8906.005194
94.025791,287,8920.192193
90.057496,549,8931.618027
93.24738,346,8938.642492
91.936342,423,8954.940313
94.556887,247,8960.103699
91.685127,454,8969.513613
93.077222,201,8973.748571
94.465893,257,8984.860828
89.831315,567,8996.627542
93.141404,357,9003.964433
80.598531,1140,9033.061337
85.800408,821,9058.971569
92.000355,441,9068.199727
93.066654,315,9078.769086
90.205396,553,9090.323961
90.770233,516,9100.96063
92.208736,409,9117.347661
-6.362604,388,9125.140904
40.275804,1499,9164.040446
84.415012,914,9188.417772
94.155791,112,9190.808402
94.047302,66,9192.136544
86.935597,746,9212.870616
85.017286,876,9230.933636
78.060762,16,9231.246029
79.995012,1187,9262.114526
91.439357,473,9278.071097
-60.341387,45,9278.994847
90.234812,548,9290.272625
92.068152,408,9306.704434
86.564457,780,9323.086984
81.738929,1076,9353.286446
92.931591,379,9361.38455
20.840061,904,9386.508739
89.770526,577,9403.295436
77.860849,1309,9444.893553
83.263584,985,9465.67322
94.001096,298,9479.173008
86.680713,774,9495.627984
90.466283,522,9511.508336
-54.472094,30,9512.134615
84.189503,927,9531.526531
92.255744,401,9548.502482
95.08777,74,9550.043053
-46.593975,255,9555.489764
-67.426826,432,9564.344026
85.519069,831,9592.758245
90.434105,537,9603.976604
78.969026,1244,9636.087428
91.511625,457,9651.834552
-6.55445,352,9658.912392
94.184938,287,9664.851679
89.778453,572,9682.873573
91.456177,40,9683.654481
90.539271,527,9694.324038
94.609099,257,9699.60771
-49.066556,1,9699.634907
86.381368,789,9722.902066
87.791282,705,9745.855537
81.248418,1107,9768.980141
86.336174,794,9797.452043
88.10983,684,9821.568651
87.764266,701,9836.044004
85.286407,861,9860.957526
85.050819,873,9885.546333
87.117447,745,9900.258679
90.867869,510,9917.750342
10.084529,669,9930.920385
93.945776,302,9936.936405
88.372271,663,9955.937572
-16.879714,240,9960.692852
91.459092,225,9965.168917
85.635924,840,9987.948252
92.639565,396,9995.840635
94.936326,201,9999.827266
93.353302,345,10012.561538
88.616862,648,10025.447884
91.305751,483,10037.639174
94.599271,258,10042.791964
94.546285,260,10047.958935
86.528438,783,10071.121586
94.81813,214,10075.365387
87.205446,743,10090.281823
86.459593,787,10113.015861
94.625778,249,10118.005654
93.674987,316,10128.760378
87.629606,691,10142.627429
-386.481068,1014,10171.15531
-7.871123,734,10185.821811
-52.495095,46,10208.676152
92.948555,59,10209.816799
93.065274,170,10213.276948
94.558389,248,10218.23346
95.108977,197,10222.200205
80.997614,1121,10249.395038
95.004951,147,10252.297941
-28.963141,148,10255.251063
28.255186,1005,10316.515903
90.366951,537,10327.245161
85.897827,804,10350.231364
93.695131,315,10356.498877
87.4989,715,10379.181597
-31.820417,648,10392.172294
-36.572766,413,10409.627244
-53.69368,266,10414.935349
36.528025,974,10475.160736
91.883023,433,10483.995696
95.287109,198,10487.982519
94.538008,239,10492.830889
93.778445,153,10504.474807
94.569922,129,10507.080025
93.48771,308,10513.313565
88.513878,661,10526.717115
87.283289,26,10527.211185
75.720288,1438,10598.213382
94.384715,112,10600.498158
94.404628,248,10605.539782
88.795459,641,10618.367525
-36.744337,322,10630.962012
20.797728,795,10647.000641
93.214448,296,10660.977164
74.76671,1162,10684.284919
80.42677,1150,10713.101348
95.192488,127,10715.65574
81.244031,1101,10740.917747
83.83984,925,10766.879598
89.845727,573,10784.132003
80.66061,1141,10807.118492
93.291277,344,10820.512656
83.296824,212,10824.752915
82.101168,1055,10851.159877
11.411059,658,10864.443827
-3.349744,247,10869.478158
92.520763,400,10885.641926
4.529263,560,10896.960368
92.521592,392,10911.096684
89.801403,572,10922.551321
81.387334,1098,10949.022216
87.001061,749,10963.955633
93.501725,304,10976.306073
82.027933,1060,11004.174741
95.265773,95,11006.065283
-9.774363,378,11013.452852
82.706379,1021,11038.443582
95.012075,199,11042.352459
-15.672127,390,11049.989875
90.000778,572,11065.906127
94.905005,211,11070.063406
85.327409,855,11091.682808
11.644073,253,11096.634552
94.733823,105,11098.676154
94.84129,82,11100.302987
95.069467,132,11102.90044
94.143712,280,11108.371123
19.422071,355,11121.81683
89.603319,586,11133.224526
87.033592,753,11153.118803
95.092162,195,11156.936227
92.497877,406,11164.879957
92.959518,371,11172.103543
95.259912,208,11180.462227
92.323067,385,11188.00046
83.668153,960,11209.961908
88.451747,662,11222.80536
93.11278,366,11229.958274
90.089153,550,11247.283055
95.352416,110,11249.405621
91.238876,488,11258.897683
93.451362,68,11260.217571
85.28475,859,11282.895079
93.855764,305,11288.803525
19.465398,456,11304.9504
94.041889,110,11307.128126
93.083498,316,11313.30073
-16.89787,403,11321.144758
94.580055,168,11328.822361
87.178977,740,11343.257977
-0.851197,420,11351.392422
85.154401,860,11371.127067
95.42737,125,11373.543019
94.344171,253,11378.464382
11.547495,692,11397.928047
92.248156,391,11405.526359
63.67627,1143,11434.201421
-7.395318,283,11439.709878
93.821064,144,11477.404095
-137.714818,2024,11569.914158
88.042298,682,11592.927737
93.154659,64,11594.214364
87.736207,711,11608.218239
86.149893,809,11634.052218
95.082035,153,11636.983002
80.170089,1170,11667.144554
90.012052,41,11667.940531
95.57779,148,11670.814606
94.638637,247,11675.605989
94.573707,91,11677.337621
-15.931051,259,11690.054542
94.781702,226,11694.520685
93.144245,53,11695.520677
-51.53504,11,11695.772234
89.589713,600,11707.428457
89.306623,607,11727.795305
93.510587,331,11734.284087
87.350735,736,11757.270867
87.637702,707,11771.008883
90.136725,559,11786.621114
83.161718,994,11825.371364
78.202999,1274,11857.168398
93.838737,311,11863.200727
84.742351,886,11880.199497
-26.131252,290,11891.182378
81.91896,1068,11916.244772
88.838498,48,11917.148949
91.297273,464,11926.134992
70.869375,12,11926.353446
92.026423,413,11934.394761
-20.910322,252,11946.924468
90.478948,514,11956.929094
80.59957,1144,11983.797304
93.381461,262,11988.915314
93.349255,319,11995.170979
-51.007768,41,11995.963081
90.654191,514,12013.865718
-27.013821,287,12019.476696
87.607639,721,12037.444345
95.229599,172,12040.777216
87.984536,691,12054.256306
86.561335,95,12056.114301
92.858895,372,12068.397537
84.850977,884,12085.683765
91.063514,493,12100.569
86.411871,786,12115.922902
6.218472,400,12129.685673
88.741205,641,12142.186424
94.169097,272,12147.441901
81.36585,1099,12176.847146
79.934479,1181,12208.051556
89.442878,37,12208.761104
-35.411434,440,12225.518672
92.680224,390,12233.128164
95.040213,208,12237.201001
88.991369,627,12255.416545
92.646628,141,12258.188815
87.263469,738,12272.645143
87.230911,734,12308.72114
94.688515,69,12310.067427
92.017407,419,12318.242325
94.422164,110,12320.404513
83.304734,981,12361.979706
93.476028,328,12368.414394
84.72401,892,12389.983867
86.659992,461,12405.272555
87.223982,738,12419.682033
-38.295163,61,12420.891345
8.199506,864,12447.03517
85.657313,836,12468.342565
88.534859,661,12481.094997
93.842863,309,12487.040793
84.174566,21,12487.463918
20.071522,560,12504.892932
95.520107,141,12507.641495
78.495103,1276,12538.703487
93.833241,314,12544.979556
84.190222,928,12572.929875
89.306813,609,12585.198649
92.674849,377,12599.526622
-1.113919,411,12607.787993
39.730854,437,12616.589343
31.834848,425,12630.870582
89.279594,615,12643.297952
93.040528,306,12649.497564
13.7126,620,12667.104925
93.391702,53,12668.194258
81.440095,1094,12698.051561
69.627276,1806,12740.989666
82.872537,1009,12764.932278
93.571278,273,12770.397775
92.541446,403,12787.062691
87.199532,744,12801.895675
-44.880441,1,12801.921957
93.8865,305,12808.029555
82.542568,1023,12838.908282
91.576793,453,12854.260231
94.751478,238,12858.976007
92.465324,404,12867.061202
80.906074,1124,12898.414797
78.313832,1284,12932.193321
88.82939,636,12952.597327
89.029329,627,12965.223625
-59.082215,1,12965.250325
93.283297,348,12972.293779
94.71202,228,12985.674913
92.108903,428,12994.311808
83.410717,976,13025.462379
89.182531,593,13037.380269
-50.3311,153,13040.563952
85.77146,832,13065.763889
90.471004,535,13076.579748
86.746151,769,13095.260911
92.243157,411,13103.595124
94.627078,144,13106.504199
80.569561,1150,13135.645655
95.336574,157,13138.823202
91.120676,496,13156.502365
94.920189,79,13158.139574
86.172132,804,13180.3947
88.261459,32,13181.028282
80.065364,1179,13211.341176
86.871347,222,13215.794564
90.847307,504,13225.934991
94.790331,210,13230.134492
95.476022,150,13233.166684
89.006377,627,13253.467526
86.092981,795,13278.880105
90.007829,558,13290.173039
88.464413,661,13312.169935
-17.919905,397,13320.049991
90.743506,516,13330.449907
92.348901,66,13331.780942
-9.302327,462,13349.113229
94.498567,73,13350.66268
90.592552,492,13360.58261
89.808483,574,13378.422048
92.471779,392,13385.989178
89.401189,603,13398.071644
-49.769024,1,13398.098685
81.751943,1076,13425.560617
93.326014,351,13438.974685
94.028895,296,13444.984145
87.870411,697,13458.710393
-128.115868,172,13462.114997
94.079355,281,13479.465713
89.06046,607,13491.374629
88.970588,635,13509.634025
-7.686485,217,13513.795798
-47.57606,166,13517.02687
94.725279,95,13518.886425
83.287612,982,13541.678687
89.275066,611,13553.83364
84.370144,22,13554.284652
94.4153,262,13564.190568
82.02324,1053,13584.749039
84.3934,915,13607.295412
95.4366,139,13609.93223
-17.981452,304,13615.840014
87.484861,27,13618.393213
-31.354129,298,13624.299817
93.06079,373,13631.512086
92.200025,416,13640.094549
91.764551,175,13652.369259
92.517906,407,13660.744982
89.819652,575,13672.669631
93.368628,149,13675.733478
92.646,386,13690.905564
92.290517,418,13698.986118
90.76848,502,13708.964762
0.881384,615,13726.495934
87.447524,730,13750.089976
94.841092,235,13754.76543
87.856425,700,13768.748974
-49.495921,12,13769.026246
93.118746,358,13785.663579
95.408835,191,13789.473769
95.408848,160,13792.660235
95.460541,188,13796.466221
92.21251,423,13804.758204
82.920329,1004,13830.601113
86.529753,763,13882.964962
85.488945,845,13899.867277
89.113235,625,13920.825362
95.096566,103,13922.898319
90.448776,540,13933.745177
88.456024,36,13934.466195
94.840654,139,13946.21224
3.295734,687,13959.964076
83.454202,974,13985.533541
92.806729,385,13993.265191
79.462078,1215,14025.240956
92.072811,44,14026.109229
94.349054,231,14030.735662
89.111939,622,14049.108816
82.969442,1003,14073.972569
92.93848,379,14081.286318
92.362533,377,14088.641492
17.217272,1230,14121.190503
9.47744,527,14138.005722
90.807031,503,14148.003911
80.033796,1180,14178.295451
-22.494149,285,14183.920781
94.413961,215,14188.191192
94.161694,92,14214.738042
75.531376,715,14229.089696
87.900446,690,14248.724971
87.19296,739,14263.42059
86.268592,801,14287.667428
95.516683,142,14290.475293
90.972632,502,14300.593068
94.786781,89,14308.472497
92.470536,396,14316.35243
93.322629,343,14323.264412
85.959626,820,14343.900619
93.673028,303,14349.980724
91.970187,415,14358.308114
93.208781,355,14372.838053
84.987979,358,14379.992473
93.245213,358,14387.124723
93.594562,336,14393.79813
15.132856,828,14415.189557
91.025243,501,14430.720936
91.033436,498,14440.638205
90.981782,499,14450.535218
84.137214,929,14475.205494
88.117695,684,14496.287794
91.08977,495,14506.120189
93.906592,239,14510.927755
91.389961,476,14529.8314
95.312776,167,14533.161288
95.547772,142,14535.988134
94.534857,246,14540.923344
88.087217,685,14560.996809
81.121426,1113,14582.67399
91.913761,442,14596.78285
94.141459,289,14602.438832
92.557529,397,14610.175536
92.039088,410,14623.158536
76.965228,1368,14655.5257
93.300503,346,14662.26732
88.816237,631,14682.455794
86.986444,751,14697.107545
94.129746,286,14702.635811
83.579851,965,14723.955981
86.69925,767,14749.742485
92.768347,64,14751.016888
90.579903,528,14761.639528
89.583265,593,14780.014144
83.752763,951,14799.001522
85.694431,837,14821.700319
86.067306,31,14822.345957
86.83312,761,14847.077972
77.241393,1350,14883.278375
91.819458,453,14892.099179
93.394816,340,14910.14633
94.686611,193,14913.942964
90.127837,558,14924.765435
92.872469,380,14932.141257
95.389982,164,14941.905062
93.722408,316,14948.112316
77.196564,1351,14981.49247
86.048055,812,15005.719709
93.829088,283,15011.448834
83.422575,972,15039.912631
95.217154,182,15043.615226
-11.986083,376,15051.309818
91.091969,498,15061.539454
94.922935,184,15070.346019
89.581575,587,15082.442842
16.757786,897,15107.915548
92.761216,250,15113.060519
88.866909,634,15125.959975
86.826622,748,15147.197762
77.849343,1312,15181.342944
87.870612,698,15205.542219
91.828828,450,15214.564181
83.677187,956,15245.521281
94.319242,230,15250.242944
92.487153,404,15258.509583
94.662576,81,15260.183474
93.220317,347,15275.667341
88.118259,691,15289.609351
90.682206,511,15307.905185
-13.181222,463,15317.438116
91.649242,442,15326.40841
0.230666,430,15343.235255
79.616112,1206,15376.837304
93.750263,296,15382.828468
94.086937,296,15388.870305
88.530991,660,15411.222148
78.477779,1274,15447.372905
7.820716,1015,15467.920806
93.922985,137,15478.073762
89.070025,625,15490.717687
92.733686,376,15498.355469
-34.74785,232,15506.899623
84.042412,935,15525.953381
85.054074,875,15548.507018
93.719325,276,15554.115304
91.672782,460,15571.007159
-24.86767,215,15575.497284
82.104756,1058,15606.705839
92.312467,419,15615.40063
92.586986,385,15623.288738
95.059307,124,15625.809382
92.484717,397,15638.480539
81.856833,1071,15660.115166
92.199224,419,15673.452583
91.876133,209,15677.691981
91.713123,451,15686.858671
94.037964,291,15697.952171
92.809358,381,15705.693632
91.962034,420,15714.204584
0.240181,567,15732.044628
89.008309,625,15744.869021
10.110161,386,15752.69869
89.102676,620,15768.771068
13.584974,390,15776.835796
-38.465914,301,15789.67363
87.808935,706,15804.147671
91.960817,416,15812.696759
91.734773,452,15825.468647
92.953416,135,15828.215288
94.305606,233,15832.916489
89.206064,179,15836.585602
87.772173,700,15856.059573
91.603666,440,15864.994798
89.342587,37,15865.765414
91.298371,483,15883.470526
94.673407,91,15885.325205
-48.84292,149,15888.320711
93.900969,80,15889.993318
95.391141,144,15892.97914
90.868029,499,15903.146901
94.281046,109,15905.355899
-54.483423,106,15916.326817
93.112807,364,15923.763546
89.056225,626,15936.366459
83.710601,950,15962.014811
17.399485,765,15988.496904
92.397129,419,15996.792143
-25.59923,211,16001.163081
89.972499,548,16019.210618
84.433951,915,16037.991548
93.478947,150,16041.058866
92.118984,435,16059.754312
94.756637,238,16064.599784
87.153949,743,16088.090822
83.76482,955,16107.495683
92.142882,411,16121.88343
89.544667,574,16133.559366
82.781806,1016,16159.679404
85.529259,847,16182.237339
94.328109,258,16187.364259
84.775102,885,16208.394619
84.526194,522,16219.014446
95.405741,129,16221.635969
94.282328,273,16227.202188
94.674817,244,16232.147183
83.677292,960,16258.085612
90.381965,534,16274.13463
93.228983,316,16280.412256
-45.773885,166,16283.774209
94.788946,95,16285.659596
