#{"t_start": 1623224005.3319871, "env_id": "ShipNav-v1"}
r,l,t
-41.481667,215,8062.908202
95.270517,161,8066.222457
94.008253,293,8072.228485
92.50228,404,8085.776071
92.281787,385,8093.892052
95.113162,186,8097.645107
89.529826,601,8115.648366
6.391206,617,8128.326413
87.531196,725,8147.995843
92.219294,426,8156.716796
92.667119,376,8164.372224
-48.110423,1,8164.39906
89.244834,611,8184.599803
93.319958,330,8191.397006
-27.076285,338,8198.502193
83.185296,990,8225.269787
87.654897,712,8244.542006
95.495206,142,8247.375295
92.703473,387,8255.468701
95.227972,132,8258.159082
89.18202,612,8276.845241
87.988184,692,8291.256694
89.458315,585,8311.944071
94.030793,288,8318.033402
-6.807906,393,8326.144023
95.529294,144,8329.090334
93.619122,323,8341.433499
93.217098,338,8348.59856
87.318909,735,8363.907234
86.553454,770,8385.142435
82.756667,1010,8413.872332
91.756774,206,8418.119014
80.327587,1163,8467.056144
92.711249,353,8474.461821
93.814355,167,8477.829138
84.121468,931,8502.434849
90.178475,554,8518.815478
92.26597,399,8526.937633
94.968357,225,8531.606332
88.428154,666,8553.573866
86.020686,816,8570.522084
95.5074,167,8573.995572
91.963295,45,8574.901021
89.216738,616,8593.43968
92.442937,408,8601.925585
95.305154,143,8604.860925
86.56912,773,8628.631841
87.477315,725,8649.430249
77.937791,1302,8683.653978
76.099577,1417,8722.339528
0.461847,1,8722.416571
91.111622,491,8732.506065
91.563463,454,8747.654148
-49.981672,1,8747.681673
6.619264,795,8764.095855
92.183465,401,8772.444043
92.123143,428,8787.833596
95.150768,100,8790.054045
89.077436,614,8802.877633
83.233945,983,8832.008411
91.105637,499,8850.258411
95.11266,197,8854.347708
92.164375,410,8862.946926
94.975986,137,8865.791865
91.415156,471,8883.839376
87.526203,718,8898.68352
86.610592,778,8923.046473
85.831033,820,8940.039547
86.174543,799,8964.252224
2.06358,450,8973.548434
95.261534,144,8982.358529
86.256473,795,8998.769363
83.911248,937,9023.689613
89.229095,613,9036.575499
81.641366,1082,9067.726746
67.884234,679,9085.994467
93.770942,311,9092.392794
95.292219,168,9095.864562
95.09644,158,9099.071316
93.49836,192,9103.225307
91.908952,444,9120.091814
77.618754,733,9134.909074
84.157598,917,9161.897698
86.862623,766,9183.289958
94.029797,291,9189.407001
72.383154,1640,9228.539492
94.952951,196,9232.550129
86.068278,809,9255.548258
95.147137,135,9258.274814
88.117626,689,9278.815788
87.479885,722,9293.674974
-58.414526,1,9293.70168
85.007126,873,9319.934064
94.754212,167,9323.532439
90.512687,534,9342.572343
91.968236,440,9351.579206
89.884961,572,9363.627552
17.761989,234,9374.690504
90.509465,537,9385.99891
88.255609,679,9404.899102
89.112833,627,9417.906223
95.050207,113,9420.209795
20.218717,703,9449.518285
62.546926,10,9449.762985
87.469855,725,9464.889264
87.147628,742,9487.720719
85.50213,846,9510.591525
83.536521,966,9530.806831
93.832226,319,9546.123563
-9.25801,638,9559.462342
50.468904,488,9580.671174
80.836626,1130,9604.172698
81.890891,1068,9632.731059
80.425158,1158,9662.595076
90.114898,558,9680.500181
95.134154,192,9684.319005
93.779863,289,9690.195276
81.754261,1073,9719.240715
93.931457,267,9724.742602
93.02143,365,9732.658215
89.930991,565,9752.484328
94.869904,82,9754.262984
92.25699,413,9762.735233
84.299827,920,9793.855116
82.634039,1025,9825.119183
88.60399,656,9838.543596
95.091968,158,9841.727453
85.219509,864,9866.637252
90.976333,491,9883.626546
-58.194235,214,9887.854721
94.752389,185,9891.511429
91.965062,434,9900.080616
95.064373,78,9901.603475
90.077029,546,9919.807486
93.788202,289,9925.507049
-52.961951,88,9927.251599
81.472993,1094,9954.771435
12.947623,579,9966.303872
92.609396,378,9979.825466
84.021704,940,9998.556023
17.578948,745,10019.279245
-16.275512,343,10026.082738
94.875596,209,10030.286474
91.699684,464,10042.073784
94.11926,291,10047.866583
93.546688,322,10054.27714
89.493278,596,10073.713408
89.264753,609,10085.879633
95.224924,120,10088.293722
77.241625,1352,10122.313674
-31.816107,159,10129.978504
4.446338,718,10144.397624
11.919036,1006,10172.769639
54.135478,804,10210.74984
79.206891,1233,10240.256615
92.852873,373,10247.670156
92.564465,63,10248.931077
92.028645,78,10250.514115
84.570692,888,10309.407974
93.403532,217,10313.761016
88.788095,637,10326.428037
93.894483,310,10339.608455
85.478107,847,10356.479133
74.094246,1536,10404.757882
2.315305,1914,10483.996176
94.488396,253,10489.09154
95.135821,212,10493.397696
92.393433,381,10509.69497
91.428899,471,10519.191564
91.427973,481,10560.09137
92.929804,46,10561.042053
-50.494677,230,10565.667977
59.059135,8,10565.832986
67.316262,916,10584.319618
92.807551,379,10602.818349
91.596156,467,10612.163782
83.884147,936,10637.089288
94.550785,75,10638.639557
94.592809,245,10643.533895
92.894872,346,10650.524706
92.434997,181,10662.215395
61.473836,953,10681.345254
87.81032,700,10701.068002
94.368163,268,10706.415699
95.469401,120,10708.876101
88.882094,641,10724.912514
88.514441,232,10729.578271
1.597533,749,10751.979626
4.263151,889,10769.860408
94.018882,210,10774.083759
91.66642,54,10775.138096
85.793838,25,10775.659444
92.153854,432,10790.099287
94.570135,244,10794.989599
89.343586,605,10807.194246
94.414777,249,10818.674052
84.049514,937,10837.522365
18.850872,662,10856.052078
87.49659,729,10878.915814
93.77273,313,10885.217225
87.119175,747,10900.263037
95.176868,81,10901.872207
87.298992,730,10922.771835
94.995255,87,10924.516998
-50.042018,1,10924.543565
9.988576,399,10932.479514
-48.589525,142,10939.813016
93.483825,316,10946.223056
-51.358976,233,10950.857789
94.391565,71,10952.279568
92.638653,394,10960.150259
94.909477,146,10963.049802
91.358053,465,10978.611889
95.307971,171,10982.044101
90.517299,532,10992.669669
-16.71333,400,11007.291968
80.525423,1146,11034.707216
85.943768,819,11050.80457
84.330703,914,11073.379169
82.73129,1017,11098.211131
95.290638,171,11101.565946
-7.751269,563,11112.589201
90.827868,512,11129.066015
93.460534,220,11133.372904
92.269561,420,11141.54521
91.383715,470,11155.933209
94.098594,99,11157.865805
90.116075,556,11168.712734
87.435892,728,11187.218622
85.661008,838,11203.629534
88.37281,672,11219.897873
83.712739,960,11245.200675
94.340407,262,11250.305332
91.923416,431,11258.661345
-21.402371,199,11268.415516
93.416901,342,11275.045332
94.540382,220,11279.403093
94.463831,214,11283.583654
93.626854,58,11284.716691
94.540368,235,11289.275739
-23.341122,185,11300.186247
94.313334,290,11305.810803
7.241435,310,11311.882175
-44.850869,131,11314.425799
-29.917359,288,11320.058335
93.06829,280,11329.895896
94.672563,241,11334.587685
88.396865,658,11347.409623
-50.028419,1,11347.43497
-41.013348,276,11352.738447
-16.580361,267,11361.051317
94.270058,233,11365.527421
23.242084,699,11379.082614
87.01017,747,11399.620089
78.111337,1107,11427.515197
-53.931017,816,11478.380269
-37.271852,1891,11568.250254
87.178949,742,11592.470502
83.40412,977,11611.670228
82.736812,1010,11641.435771
95.468029,149,11644.285977
90.304846,546,11662.314871
94.588312,250,11667.156778
-19.41554,320,11673.348125
90.425231,36,11674.041446
92.595054,387,11689.245492
86.247228,803,11704.919976
85.504914,848,11730.023638
91.321297,477,11739.254469
90.87697,503,11757.782979
94.697178,257,11762.730925
93.664246,324,11769.062614
87.457533,719,11787.760326
92.94702,309,11793.73725
67.400414,744,11827.644777
88.166699,46,11828.566931
-47.162466,1,11828.592344
19.504904,257,11833.552281
-10.41131,552,11844.193007
95.159675,198,11848.017779
93.166578,359,11862.127137
78.036261,1301,11892.591161
91.52456,458,11901.398341
93.533893,123,11903.769813
85.800975,828,11924.191954
95.109349,105,11926.2228
86.263466,790,11949.276083
93.204116,218,11953.495697
89.12506,615,11965.47133
87.058413,750,11984.611017
90.716568,518,11994.794219
88.5249,653,12015.412357
92.260563,419,12023.563776
-13.148278,410,12035.458409
90.116078,87,12037.176818
-20.957319,500,12046.892131
78.744541,1257,12076.520439
93.348882,253,12081.418969
-9.729882,538,12097.220852
87.210765,743,12111.681196
94.943567,155,12114.717495
3.309935,179,12118.251976
93.48874,234,12128.753183
92.831295,49,12129.740165
87.210912,27,12130.282206
95.33702,184,12133.834179
83.46381,967,12160.771244
90.076783,555,12171.49649
91.912423,427,12179.743152
-13.601953,930,12206.068762
13.022389,1375,12241.045922
79.866853,1190,12270.304463
89.965372,564,12303.106855
87.842693,222,12307.424154
85.877978,818,12345.862236
95.358604,171,12349.198629
-4.34554,263,12354.303789
90.423178,533,12364.735242
86.365369,26,12365.256447
94.737888,239,12369.929524
10.817908,561,12385.071788
90.412868,37,12385.787763
94.058664,277,12391.156883
-63.699115,1912,12444.06739
93.413991,138,12446.724346
90.072159,543,12457.30368
30.872,602,12474.019976
92.405986,65,12475.285879
81.378279,1099,12503.130465
88.937583,239,12507.745237
94.073526,66,12509.017743
92.790306,365,12516.128863
91.880398,419,12530.296394
92.273639,420,12538.703321
94.964346,162,12541.962773
94.923797,133,12544.616275
93.504584,332,12551.284698
87.292807,731,12575.257122
91.481432,474,12584.828197
93.867431,318,12597.968902
82.515741,1033,12618.720397
3.142532,498,12634.527887
92.488264,399,12642.567379
94.951301,215,12646.941306
95.363557,152,12650.012006
83.984536,140,12657.911149
-18.866654,325,12664.472054
88.779123,645,12677.52961
83.743244,234,12690.019295
-51.603923,129,12692.629903
93.605719,334,12699.364052
92.478148,398,12707.424255
89.625117,582,12725.659523
-40.409604,299,12731.684283
88.288967,675,12745.292959
91.279233,472,12758.419348
87.908588,694,12772.400502
91.098945,484,12790.634902
91.712378,42,12791.466736
92.671182,257,12796.578894
92.226567,48,12797.562917
92.411751,126,12800.096793
95.397149,131,12802.688555
81.69308,19,12803.043623
88.410944,660,12826.742782
91.472288,460,12835.869815
94.500119,246,12840.783207
93.63983,84,12842.466413
94.887472,115,12851.087289
92.460581,117,12853.414722
24.176862,661,12866.600313
93.273448,351,12873.680507
86.944333,762,12897.683589
-51.092775,1,12897.710101
86.267983,795,12921.654287
95.152464,130,12924.281803
94.303288,70,12925.692786
89.469545,588,12937.589326
93.868603,313,12951.462674
94.098776,287,12957.21808
90.014636,566,12968.596466
95.286881,173,12972.133537
94.990112,109,12974.337085
91.459755,476,12992.738243
82.893752,1008,13024.476236
80.614049,1142,13055.986232
19.966086,1030,13076.803405
6.370779,647,13093.045744
93.954477,304,13099.166005
-9.233511,311,13105.496845
83.682909,962,13130.857466
95.412751,115,13133.151297
95.100053,197,13137.166458
6.865564,982,13164.71229
87.88136,698,13184.847503
82.664678,1023,13211.919703
95.493871,146,13214.864684
83.856909,35,13215.578588
88.849216,639,13228.427827
88.867913,636,13248.931244
90.99278,491,13258.929825
86.213123,803,13284.37773
91.986667,429,13293.031755
89.748434,580,13313.438036
78.761519,330,13319.958086
79.29939,756,13335.160618
86.224916,802,13359.487401
0.074753,358,13366.715272
-39.793453,173,13376.452823
93.630113,326,13382.795933
92.316161,408,13390.722123
87.787935,706,13411.021896
28.991985,516,13421.295808
94.17092,210,13425.466965
85.604723,25,13425.975945
89.278275,616,13444.687956
91.255988,491,13454.342193
90.82679,510,13476.344569
95.358005,83,13477.985402
90.323966,526,13488.178496
80.84302,1131,13516.121018
94.720343,76,13517.633468
95.357111,149,13520.556754
94.30613,73,13521.955153
95.090461,188,13525.595578
92.098254,421,13537.57876
89.952387,47,13538.464831
13.772007,377,13545.834685
89.549669,593,13557.598982
87.569935,713,13576.257732
89.11757,619,13593.271379
95.450464,130,13595.777141
95.276457,185,13599.326514
95.254459,134,13601.897644
82.324735,1030,13623.905231
92.243817,419,13632.148349
93.7875,306,13638.446765
92.642025,374,13654.774808
91.415584,465,13664.387601
83.825305,949,13691.194944
84.862949,888,13708.615685
90.07101,566,13725.150635
89.687833,127,13727.672535
84.382003,23,13728.128752
92.150459,399,13736.002203
92.898005,367,13752.466268
92.452577,407,13760.618418
89.507854,584,13772.284272
94.116335,296,13787.664676
29.124343,551,13798.615712
80.606275,1145,13827.166472
91.619948,424,13835.820371
79.083642,1227,13897.308058
93.834958,58,13898.487571
93.771667,303,13913.003669
95.040656,96,13914.948138
90.373067,541,13925.810105
92.893188,50,13926.833995
86.699561,770,13951.203084
93.16394,357,13958.352781
2.497767,319,13964.72249
81.861694,188,13974.544028
89.439753,604,13986.675262
88.587854,640,13999.507165
93.944737,300,14013.123066
83.472522,957,14038.171148
88.527891,662,14051.48458
87.836386,701,14070.243244
95.462451,166,14073.629325
94.540176,144,14076.392056
95.299528,148,14079.25867
94.474368,259,14084.269796
80.299369,207,14088.28913
-19.023489,231,14100.799358
90.873538,479,14110.40667
92.737525,386,14118.236328
91.084414,489,14134.294879
84.239947,929,14152.784152
88.885461,247,14164.569329
-11.550206,299,14170.500901
92.577186,354,14177.468003
77.082626,1353,14229.164652
14.083703,311,14235.462021
-7.234471,358,14248.399534
89.829295,577,14259.872981
11.583676,981,14287.684024
95.098924,166,14291.071781
95.35349,92,14292.903288
90.755846,520,14309.359728
95.076422,178,14312.919499
85.202446,866,14330.313192
94.305456,239,14339.284467
93.918992,106,14341.435232
-47.877314,82,14343.067816
91.363713,469,14352.464718
93.587539,329,14359.050329
85.823859,829,14383.079139
93.821834,292,14388.872266
91.171057,487,14403.434376
-49.935041,1,14403.461599
93.936264,167,14406.818578
94.667627,244,14411.648081
88.860355,636,14424.297238
84.168642,929,14448.353013
95.06485,189,14452.128577
93.232832,351,14465.25907
92.546052,399,14473.194824
92.715597,151,14476.240806
84.189058,929,14502.151986
93.196743,345,14509.051173
93.216749,357,14516.142708
80.640474,1145,14548.489632
83.504855,21,14548.937157
20.86526,887,14572.659524
85.981032,815,14594.071608
88.89091,633,14606.452017
-49.863439,1,14606.478273
85.332529,855,14628.045084
77.868143,1302,14659.184708
95.479542,151,14662.138119
95.06119,185,14665.686097
92.751023,392,14681.286848
91.023643,492,14690.884704
81.664142,1082,14714.437776
93.929301,303,14720.351099
84.305186,913,14748.94762
93.085103,363,14756.202855
83.434108,169,14759.670686
79.610491,1205,14790.145684
-36.475557,216,14794.50971
93.02094,362,14807.736191
74.071582,514,14817.984306
94.898581,206,14822.158772
-55.43045,59,14823.375526
82.164068,1052,14853.973499
92.838383,370,14861.482621
93.362734,338,14877.40406
84.847683,882,14894.574855
93.424128,334,14912.538659
90.733004,528,14922.790064
95.085402,197,14926.620153
86.386485,792,14948.663556
87.316163,733,14963.21015
88.272535,668,14983.132577
80.314498,1166,15014.514041
80.472913,1153,15046.666747
85.955977,817,15063.438317
86.172627,219,15072.979617
94.907205,90,15074.793146
64.944178,865,15092.659768
82.022219,1055,15121.216996
92.048809,423,15135.800265
89.987898,223,15140.342736
90.954394,507,15150.764024
89.582668,577,15169.847077
92.639817,387,15177.760077
88.174562,682,15191.799609
80.285273,1164,15224.924999
87.523609,725,15251.558055
94.868472,117,15253.970683
86.058086,810,15278.834518
93.625753,325,15285.367662
85.455065,132,15288.049466
87.284365,737,15311.028524
94.082665,289,15316.913122
86.872539,759,15340.401103
88.150753,682,15354.318049
79.21465,1232,15388.448584
85.00083,877,15415.176849
90.791504,512,15425.555429
-4.708003,312,15431.944043
82.959379,1005,15462.576924
90.887171,499,15480.041234
90.58652,521,15490.588115
91.505737,456,15499.83396
88.276415,673,15517.407201
94.140788,197,15521.413745
94.888416,88,15523.170095
-14.926936,438,15536.793515
93.234114,101,15538.850094
92.468684,398,15546.986456
93.181266,322,15553.583905
95.352899,146,15556.514204
94.042612,291,15569.890774
90.202619,555,15581.442661
95.039034,75,15582.989927
89.356642,598,15604.704453
-56.537955,134,15607.482353
92.27668,395,15615.665253
-25.507116,342,15622.68233
95.068266,202,15626.786507
90.307746,540,15642.424288
94.215434,281,15648.135386
94.501312,237,15652.939869
85.681688,26,15653.463675
93.829848,291,15659.236646
90.035838,549,15675.17522
92.031224,432,15683.976113
-11.320081,672,15702.809385
91.270127,476,15712.496996
86.626039,778,15734.575736
93.221141,221,15739.078948
95.422968,101,15741.17422
89.568147,589,15756.713304
85.074471,871,15774.501668
28.375255,636,15794.221452
-6.857672,603,15806.583322
-42.864683,295,15812.64339
90.1702,551,15827.412638
68.303943,11,15827.623416
93.960249,301,15833.763504
93.812504,200,15837.817133
89.864217,577,15854.791224
-20.503005,357,15862.053303
63.70591,36,15862.796841
93.602922,312,15869.074872
89.624228,590,15889.000922
90.744113,192,15893.000595
87.010559,754,15917.167624
94.769833,256,15922.42534
88.843966,644,15935.387812
82.669465,460,15951.021274
95.173186,161,15954.32373
87.444212,717,15968.970999
4.204735,587,15991.620625
95.30802,123,15994.057705
86.37469,793,16017.154376
10.334508,775,16033.012494
89.632999,589,16054.909391
-17.680374,384,16062.772069
