#{"t_start": 1623224005.211994, "env_id": "ShipNav-v1"}
r,l,t
95.237451,148,2852.000024
81.437345,1095,2881.25952
92.856053,50,2882.286772
90.247507,546,2893.815783
-17.884037,395,2909.626636
88.144329,679,2924.175847
-26.957046,377,2932.24446
86.132518,808,2957.067649
93.274857,285,2963.161137
89.063935,620,2982.327366
95.056558,172,2985.934719
-47.646464,1,2985.96176
93.855944,240,2990.91331
18.214918,781,3012.504931
91.606132,447,3022.064171
93.840834,297,3028.513164
80.784144,1133,3058.21674
-30.036462,331,3073.980109
94.872574,228,3078.821795
89.757049,582,3090.733191
90.940165,506,3109.034982
90.873109,486,3119.288439
94.038336,282,3125.336998
91.958345,269,3131.105033
94.722614,191,3139.16644
90.943801,506,3150.095193
82.225643,1052,3179.702587
94.271911,236,3184.617532
89.874015,555,3196.424317
82.037701,1058,3225.910224
93.82311,256,3235.407639
-44.651714,192,3239.531775
87.191134,742,3255.451123
93.358138,300,3271.571721
24.788204,857,3289.883851
20.416761,975,3319.400811
91.8034,407,3328.107648
-3.403125,498,3345.062152
85.339631,857,3363.439941
1.74142,240,3374.043335
94.8276,225,3378.619872
-16.396796,514,3389.497859
-18.803248,522,3406.180969
84.561075,894,3425.541843
90.637858,519,3443.449594
94.45019,247,3448.805866
-15.029641,358,3456.370219
92.899171,325,3463.217085
-59.949714,191,3476.548366
12.707208,820,3494.139487
93.67429,313,3508.775766
93.902172,260,3514.36981
1.732367,734,3530.151162
-254.366855,2709,3648.724653
93.625188,209,3700.341798
-80.452972,1557,3765.561874
75.01463,1479,3803.402287
91.171887,41,3804.266264
-1.785254,310,3811.100792
90.739498,223,3825.838256
88.894653,626,3839.233066
87.213419,722,3863.903466
93.92432,305,3870.220738
93.038105,53,3871.355083
85.577355,845,3898.474846
-26.91626,152,3901.729364
91.411132,476,3912.047314
88.340467,661,3934.703348
-5.63621,941,3954.868952
88.52117,654,3976.51472
-16.322203,574,3988.862686
94.892444,87,3990.673851
88.817079,632,4017.753858
-16.042527,139,4020.792426
84.674332,899,4046.548052
-36.0351,174,4050.275099
91.948775,434,4059.654649
14.941396,783,4080.659964
2.486226,547,4092.478181
92.801473,355,4106.485692
87.82517,693,4121.578954
4.05064,857,4145.293952
88.63681,641,4159.158689
88.830958,646,4181.036181
94.497234,174,4184.816185
-22.986375,230,4189.82335
91.043461,55,4190.985565
-8.659202,252,4196.412099
-18.552193,449,4232.966982
94.566279,76,4234.654623
90.651122,517,4245.724354
91.799681,445,4262.405742
90.353941,531,4273.480369
92.270027,415,4282.361554
-10.911865,495,4297.888618
93.104075,329,4304.938371
88.604464,652,4323.251131
84.006625,942,4343.615373
22.375796,522,4364.587308
90.25956,539,4375.746947
93.67932,318,4382.435311
95.723946,135,4393.596249
95.223724,184,4397.604862
82.454937,1035,4424.783646
88.489449,660,4438.416495
93.051188,355,4445.761987
95.054501,192,4449.7597
89.342654,605,4477.703516
77.332355,1344,4516.412139
90.628735,517,4527.136068
94.98297,216,4540.837477
18.6536,462,4550.449421
-49.179377,150,4553.491157
87.213337,738,4576.219428
94.186822,285,4582.033603
93.225991,49,4583.00841
94.855024,226,4587.870271
85.507524,67,4589.306956
87.021348,24,4589.815775
77.630335,1100,4619.55778
-38.881235,195,4623.794101
79.257356,1226,4654.04285
82.344086,1038,4681.112677
86.597593,778,4703.446817
87.922182,699,4717.869
88.507842,656,4740.29281
94.535174,106,4742.421202
58.036506,13,4742.719027
70.197912,585,4754.727508
88.828871,636,4774.900284
91.957434,441,4783.944686
-373.972692,2492,4890.867559
-46.012068,111,4893.118299
80.7356,1128,4942.772514
19.393527,1289,4973.829904
94.795488,195,4977.755945
9.229762,1908,5051.2779
87.563215,702,5065.808983
85.564691,842,5090.131993
95.017764,210,5094.357519
85.657213,835,5117.563703
-26.545081,348,5124.665051
94.674472,89,5126.502723
-4.16139,591,5149.69967
79.794926,1192,5181.367659
85.803203,819,5198.456348
88.179106,681,5219.508247
80.217211,1169,5252.011907
90.778568,516,5262.703568
79.302752,1226,5292.623591
83.632854,963,5322.248979
88.021078,691,5342.594801
88.235994,134,5345.335266
91.830935,450,5354.820228
93.01433,330,5361.682202
87.093203,748,5385.075376
94.475915,186,5389.012625
79.646104,1200,5420.447663
90.837084,503,5430.629855
82.638894,1023,5458.904982
89.3962,594,5482.437405
85.386738,850,5499.739992
94.022766,279,5515.281667
85.033485,875,5533.297798
88.956888,635,5554.157151
85.904214,815,5571.2998
95.314394,157,5579.602002
88.505554,661,5593.380988
94.389065,225,5597.960557
95.031838,95,5599.894939
90.777586,519,5616.328075
9.201552,490,5626.454671
92.864066,381,5640.198121
92.465699,401,5648.3619
75.230985,1468,5688.879163
-19.887317,262,5694.277092
90.567477,528,5712.686823
79.828299,1193,5745.388582
94.83972,141,5748.194159
16.071772,332,5755.204532
90.470167,537,5766.234943
18.739893,371,5778.0061
82.084439,1055,5803.677356
93.864853,311,5810.217348
85.185757,868,5828.367828
91.307095,438,5844.505046
87.213525,741,5859.72208
-39.954577,148,5869.857278
88.336978,666,5883.608139
93.730353,315,5890.030496
74.608664,1507,5933.021748
92.525092,371,5940.935171
92.771482,342,5948.006649
88.753076,642,5966.314674
86.028432,813,5983.55052
88.726963,644,6003.299217
94.082128,290,6009.256653
95.111881,196,6013.245814
90.047623,560,6033.32736
89.845274,52,6034.393074
93.12689,276,6040.24341
95.428817,159,6043.713038
93.272014,348,6051.161482
85.741536,825,6076.080662
9.807304,1040,6111.696534
94.316697,105,6113.792131
81.097467,1117,6146.291432
77.884418,103,6148.449028
80.790961,911,6173.449789
84.833032,886,6192.036906
82.844008,1010,6222.353293
-17.871142,612,6242.716849
86.49112,782,6258.989101
92.173268,82,6260.677022
91.428933,465,6279.163389
-12.152897,591,6291.450167
93.025729,358,6299.058287
88.094148,669,6321.686148
95.036606,96,6323.651665
88.432985,665,6349.944439
92.491138,83,6351.651166
91.620716,463,6361.299941
93.134123,323,6367.941128
81.323912,1103,6400.282775
92.215191,416,6409.041406
91.480297,449,6426.785432
94.457737,243,6431.931308
80.069467,1174,6468.393816
87.906857,690,6482.960352
94.673578,185,6494.98271
93.719934,250,6500.265523
15.153541,500,6510.817052
93.241694,334,6526.055925
-43.288881,134,6528.919824
94.312656,267,6534.483324
86.862516,766,6550.306891
94.766815,116,6557.448232
91.014502,491,6567.520684
89.586626,591,6579.776588
85.216542,865,6602.786832
89.317729,602,6624.470829
91.774402,452,6633.951455
95.314963,121,6636.462991
80.67674,1141,6669.484253
87.558337,713,6689.994641
92.50883,89,6691.976409
91.223918,483,6701.768127
89.229522,603,6714.223008
3.363576,1132,6744.905687
56.628124,484,6808.712147
89.775486,576,6820.642615
84.211908,923,6847.488503
81.901816,1066,6877.5682
83.981782,938,6900.749327
-11.900376,512,6911.346403
89.972762,536,6922.376343
82.997655,991,6953.140683
86.993394,745,6975.776386
94.60285,240,6980.60044
88.734602,639,6993.582551
-49.158883,1,6993.609872
90.584402,527,7015.400873
93.147018,346,7022.575544
95.295861,117,7024.99333
88.285389,680,7046.074649
91.885985,427,7054.978766
90.590599,530,7075.673268
87.346855,730,7090.770585
94.905542,146,7093.84309
78.918855,180,7097.516171
19.236437,1045,7128.38225
62.797647,1284,7225.67646
18.469396,788,7247.523381
87.858311,419,7256.188358
93.18823,337,7268.918484
90.724232,512,7279.659258
89.594728,585,7291.812133
93.79838,185,7307.105292
90.307844,532,7318.115525
85.036995,875,7343.063493
91.713735,449,7352.359605
83.469618,962,7380.995109
93.484902,332,7388.012783
91.656732,211,7392.309824
85.900579,255,7397.472799
90.169794,551,7421.605311
86.552163,779,7445.93583
85.923231,815,7462.653502
-12.239294,143,7465.559771
90.656442,517,7481.058765
91.963736,437,7490.08828
16.694268,779,7512.497658
95.284655,163,7515.89228
95.424804,99,7517.934511
88.44534,647,7531.444836
9.615922,349,7545.739154
36.502272,846,7563.393883
89.773028,580,7585.984459
93.986552,201,7590.071004
86.309474,788,7613.72014
88.530305,653,7627.311587
91.420722,474,7642.575975
94.187628,97,7644.568291
82.829779,1008,7665.44611
94.5622,263,7674.658378
82.653408,1015,7695.191306
-42.257489,152,7707.551251
87.761289,701,7722.045857
81.182153,1112,7758.006944
-123.862893,239,7763.120969
89.877562,572,7780.229332
90.185743,541,7791.408259
-4.597145,874,7824.564456
94.637985,74,7826.106035
94.738208,239,7831.028594
88.620762,660,7850.766255
95.347467,189,7854.805845
-19.271377,469,7864.274973
-22.8989,641,7884.39626
-3.93553,282,7890.283396
13.236579,612,7902.931334
-50.006332,1,7902.959446
91.391561,216,7907.60043
91.546667,444,7927.075941
79.721227,1199,7958.776343
93.489349,317,7965.35476
94.551615,252,7970.689428
88.775032,645,7991.611956
90.330691,540,8002.830713
83.53562,966,8028.099618
92.724167,349,8035.292058
95.347907,167,8038.763658
24.945226,646,8061.564945
86.987441,27,8062.131554
94.405446,102,8064.219736
12.351664,352,8071.449647
93.073057,54,8072.585434
89.057467,622,8090.51426
95.686795,135,8093.493803
92.272784,414,8101.907974
94.484457,254,8107.368831
86.139982,808,8129.434398
94.299154,106,8131.638469
23.281242,826,8153.337683
92.124716,428,8162.11314
88.083895,687,8183.798236
86.353495,794,8200.370433
92.501547,391,8214.694036
95.112442,90,8216.516021
91.939958,438,8225.681573
85.454423,848,8247.623819
84.363396,908,8272.522722
90.760964,515,8283.095778
14.652494,391,8291.32664
89.032805,30,8291.951415
92.417278,407,8308.972384
-46.842068,119,8311.403493
-2.601382,271,8317.112195
95.27541,189,8321.096315
95.436978,178,8324.697873
90.174377,559,8341.942861
89.968049,568,8353.819682
95.249512,181,8357.505941
95.345199,171,8361.061336
89.33995,590,8378.848729
89.99152,550,8390.266
92.018733,404,8406.160295
87.231205,719,8421.202847
89.747963,562,8457.46244
89.021702,621,8470.473625
92.24243,423,8479.258372
88.081618,679,8498.795863
92.261253,421,8507.530591
88.107269,681,8526.246165
89.396425,610,8539.367168
3.660009,276,8552.806034
89.89763,566,8564.590144
94.940419,139,8567.458877
93.174717,279,8573.246899
93.426535,350,8586.396816
93.111688,340,8593.304153
85.05238,865,8618.936645
83.550807,308,8625.216938
92.165285,426,8634.157265
88.467652,665,8653.696133
94.418949,259,8659.001112
85.007567,873,8684.430128
88.520667,659,8698.234685
91.009046,498,8717.54944
94.529788,188,8721.576606
92.868513,381,8729.489315
94.174066,133,8732.223399
87.710395,700,8752.436244
77.254984,1349,8786.882002
81.496936,1085,8818.653704
88.12326,678,8832.488025
89.945686,566,8852.140954
94.312814,136,8854.921086
84.791538,885,8873.343392
-59.717591,130,8884.395392
93.655482,81,8886.080161
91.0005,467,8895.767718
82.760103,996,8924.56091
92.439285,385,8932.641927
89.795175,98,8934.621496
81.001602,1111,8965.241096
92.999959,50,8966.278143
89.429898,604,8984.60874
87.420364,727,8999.623913
88.461388,660,9018.69805
81.786273,1073,9049.757409
88.882525,631,9062.902605
91.366253,431,9071.944286
87.148945,745,9091.571756
90.379593,543,9102.889195
-50.444652,16,9103.193858
94.595687,237,9115.961288
73.561475,1195,9148.371392
-52.982496,1,9148.3981
95.074189,170,9151.991953
86.78806,758,9167.492239
-18.303564,624,9185.847149
83.561049,954,9211.001303
80.100542,1176,9241.540558
89.50835,598,9253.884985
90.38619,547,9265.162874
89.826762,578,9283.264736
88.135254,676,9297.191971
88.080607,672,9319.335177
88.37282,669,9341.332163
90.607934,528,9352.149062
25.131241,292,9358.440378
5.752203,660,9378.230013
88.899812,637,9391.794698
95.151942,118,9394.247049
95.309598,162,9397.606405
94.516473,255,9407.517647
89.99972,547,9418.883819
74.143984,1533,9465.531881
91.772541,447,9482.349127
94.878326,111,9484.583935
-11.640339,463,9494.356327
93.850492,308,9500.880254
89.081348,621,9518.701117
87.445735,721,9533.828876
85.731998,814,9559.549596
-44.154271,1541,9602.685784
87.265225,741,9624.381833
90.500179,534,9635.464488
82.709168,1018,9662.497766
92.29937,412,9677.463995
90.691748,38,9678.274628
-21.925872,210,9682.435067
91.564276,458,9691.682799
90.467667,535,9709.468775
83.395917,968,9729.827026
93.83115,167,9733.461758
93.132731,365,9749.040035
79.982875,1185,9785.823713
82.081414,19,9786.244016
84.967111,881,9804.441629
94.423302,237,9819.299814
91.714026,434,9828.336278
90.063677,560,9839.755297
90.3469,530,9857.987021
95.342776,137,9860.745219
87.98902,686,9874.380324
92.147479,405,9889.642983
92.852847,376,9897.044429
92.503474,404,9904.987584
86.578633,770,9927.626831
92.871712,333,9934.281215
77.378534,1341,9966.750484
95.311118,184,9976.261628
91.894874,436,9985.110996
93.626423,245,9990.007749
94.9188,222,9994.406101
93.557908,248,9999.315416
92.002253,439,10013.927137
32.157838,523,10024.318164
93.817257,276,10029.844173
93.485744,284,10038.079556
94.190366,91,10039.901052
-41.833456,211,10044.092483
93.841929,286,10049.778948
93.159318,349,10056.728267
93.710975,299,10070.204551
14.675764,543,10081.0394
83.457875,975,10107.63398
94.487681,251,10112.652747
27.220891,909,10135.233221
86.304067,788,10151.034421
-0.718265,1414,10209.495961
90.382277,540,10220.3453
80.030869,1171,10248.514278
63.280408,1036,10310.427206
76.546269,1389,10345.090417
89.012924,625,10357.550217
83.200398,987,10385.711606
94.803944,92,10387.513591
89.491074,33,10388.182034
-9.400553,925,10415.859899
-88.37037,501,10425.833646
77.296076,1339,10493.689844
89.126265,600,10514.401088
90.575895,521,10524.952082
15.432289,337,10562.888186
-51.567477,143,10565.80845
94.43576,87,10567.579165
94.116908,93,10569.460136
42.753439,727,10584.082282
-25.121666,281,10600.594041
77.991278,198,10604.59293
92.532436,407,10612.77742
95.181768,104,10614.83907
-4.576735,286,10620.577755
91.377327,469,10636.160601
82.485914,1032,10664.997152
86.88425,759,10680.213629
76.749917,1375,10713.541006
88.786465,71,10714.950786
93.287905,342,10724.964265
94.276429,280,10730.58231
83.158994,981,10757.689541
93.881213,229,10762.294688
68.543674,653,10775.414189
91.430886,460,10790.386379
92.491592,384,10798.127042
82.83115,1008,10824.867262
90.562103,519,10835.329697
92.949964,371,10847.957829
-8.359571,346,10854.935499
75.335776,14,10855.248228
13.272071,551,10866.339227
85.512923,24,10866.865957
95.301448,97,10868.831294
89.635567,594,10888.894707
91.176876,40,10889.700945
-49.99235,1,10889.727854
94.320436,185,10893.46487
-34.676489,382,10901.153131
0.469293,376,10914.994695
78.569365,1267,10944.825558
89.77797,68,10946.220276
90.87368,496,10956.125501
92.869938,337,10962.845555
92.523411,388,10976.847709
86.483646,787,10992.541423
94.147056,151,11002.265951
91.659056,447,11011.073165
-28.319592,280,11016.568279
86.095095,809,11037.38967
-48.513056,114,11039.635936
91.362535,468,11048.790344
95.313714,97,11050.705379
94.089218,239,11055.400398
79.622272,1205,11083.612282
-59.296248,94,11090.447889
90.548233,518,11100.626016
-31.834356,265,11105.792602
4.030169,489,11121.855299
-49.175253,20,11122.265849
89.516377,598,11133.888471
89.619503,585,11145.318761
95.202051,175,11153.904461
8.812447,262,11159.031009
-15.016019,363,11166.150239
93.032443,305,11172.086966
87.250728,26,11172.603576
3.965763,604,11188.692739
88.931549,636,11201.150977
94.3922,251,11209.238516
87.026475,758,11223.967482
86.783042,767,11245.516455
87.129731,748,11260.058691
18.876897,748,11280.563744
93.390814,341,11287.21148
89.066294,34,11287.870834
94.558403,238,11292.471763
-27.234751,376,11307.112393
90.750574,38,11307.853863
91.937653,448,11316.567752
94.704199,144,11319.416855
-56.615264,103,11321.421789
93.423821,233,11330.319215
85.312716,848,11346.855042
93.441357,260,11351.90083
91.95805,431,11363.311413
84.268057,917,11387.168561
8.772469,514,11397.113299
92.515396,180,11400.645777
94.61013,238,11405.244159
84.30845,909,11429.25633
87.300369,125,11431.761137
92.535572,68,11433.084311
90.565841,487,11477.526424
-37.166353,2558,11590.054765
78.09534,1299,11625.696631
83.449984,974,11644.646701
94.799463,88,11646.334934
32.597176,1150,11676.033308
88.668245,653,11696.482246
-35.476908,200,11700.358191
81.746238,1075,11729.89759
79.811727,1196,11761.786046
88.966084,59,11762.940959
93.630911,326,11769.307002
93.045244,366,11781.170539
-42.649248,1,11781.19578
89.240476,161,11784.308398
88.556156,661,11797.076843
-15.623456,344,11803.722099
93.391069,52,11804.694688
94.332464,164,11827.467446
-51.095418,1509,11863.813344
94.057206,240,11868.402283
6.191667,841,11890.010751
88.040006,689,11903.266439
93.810899,304,11909.125726
-26.05247,225,11917.932601
82.592178,1023,11937.752863
95.106658,133,11948.000589
-50.333496,1,11948.027081
89.191602,619,11960.064692
82.137325,19,11960.461498
90.884979,512,11974.952965
94.710042,239,11979.592079
92.654585,57,11980.725767
95.102809,96,11982.586104
5.259089,296,11988.369032
94.105975,298,11994.223085
95.219739,174,11997.642013
91.263754,472,12014.731523
65.898539,484,12024.156437
93.587902,58,12025.286605
87.972047,685,12042.53922
8.530607,558,12053.372111
88.254877,646,12071.069178
93.220493,349,12077.927028
91.448875,454,12086.755819
-1.463619,596,12103.658396
94.54291,232,12108.214702
91.660601,448,12116.960896
93.655099,322,12129.205895
-34.587872,294,12134.936828
94.230134,252,12139.833985
-49.256397,152,12142.793762
95.340409,139,12145.462241
93.979798,302,12159.467213
95.551959,151,12162.405044
87.981993,687,12175.65512
89.17501,32,12176.275993
95.445573,155,12179.284492
-24.416,183,12191.197712
90.093108,565,12202.119245
7.752514,455,12210.954437
87.277159,736,12233.480074
89.954726,560,12244.398883
95.083668,92,12246.194947
88.658329,647,12264.875997
90.868933,493,12274.493299
21.590148,987,12315.508256
84.650467,901,12355.53573
84.025871,937,12378.010196
90.256032,546,12388.676103
91.066282,499,12398.450258
94.650518,165,12407.9134
-29.068397,215,12412.142091
-14.249512,375,12419.412473
95.0559,88,12421.164598
93.929195,194,12424.934162
82.875866,999,12453.680256
94.520112,78,12455.221615
-31.536473,270,12460.490638
91.205829,497,12475.160824
82.658669,1019,12501.430514
89.105533,620,12513.444516
95.698289,132,12515.990479
89.702832,572,12533.238667
87.982929,696,12547.218302
94.790533,215,12551.559877
92.855725,328,12567.399152
85.330692,177,12570.951399
93.501063,321,12577.398164
-49.942308,1,12577.425916
-25.712499,360,12584.711192
82.715579,1020,12611.988375
92.368489,413,12620.246413
-46.904972,168,12629.390199
87.590839,720,12643.922365
92.587651,400,12657.112309
82.048447,1052,12678.410597
87.27061,555,12697.343359
94.684132,235,12702.077327
91.484575,470,12711.593434
86.807193,665,12731.512596
94.723076,235,12736.237586
93.067126,371,12743.725505
93.5318,333,12754.030088
91.446362,477,12763.626792
86.346014,789,12788.055817
92.910103,373,12795.471016
94.235891,152,12798.514103
92.292518,410,12806.708164
90.150147,549,12828.170535
86.214598,805,12844.155271
86.35455,793,12866.30939
95.213857,133,12868.976875
92.819862,351,12884.760857
90.838614,511,12895.051748
88.563455,647,12908.106196
92.578265,393,12923.957199
88.270294,52,12924.986601
92.451817,399,12933.058849
92.138405,426,12941.634524
88.796195,643,12962.115174
88.429392,669,12984.428881
89.730126,572,12996.021156
-34.401302,867,13024.923125
93.221827,49,13025.894083
94.963049,211,13030.171741
88.890178,613,13042.589137
93.121453,363,13058.323592
91.656601,50,13059.316878
85.827518,826,13076.014081
23.791427,688,13093.03269
90.604298,64,13094.33788
95.325504,100,13096.402605
92.189513,423,13104.961433
94.500068,239,13115.732454
85.227095,185,13119.47823
92.464298,414,13127.841708
93.789779,306,13134.012685
93.110764,365,13149.118461
90.987338,503,13159.234942
87.16538,32,13159.894233
95.375248,125,13162.435649
93.592241,63,13163.702866
-18.759754,386,13171.617318
-13.884792,355,13184.706766
90.934299,72,13186.174986
-49.185576,1,13186.202753
90.393103,536,13196.929852
85.083385,873,13221.002104
88.948772,630,13233.708105
92.543877,401,13249.451157
94.138524,251,13254.509665
95.410469,130,13257.141458
90.49225,529,13267.932689
-9.388947,528,13287.816372
-50.766609,1,13287.842743
94.092583,291,13293.716082
90.88665,497,13312.459352
90.604407,523,13322.860772
-50.106793,1,13322.887196
95.672783,109,13325.102592
91.134737,476,13334.632121
79.966422,1184,13366.628947
86.494942,791,13388.411247
95.104352,210,13392.589221
-1.218559,331,13399.347598
27.132712,462,13414.601513
80.416247,1161,13444.15396
21.482006,303,13450.114582
-30.149971,161,13453.280769
92.431031,402,13461.332102
94.637678,250,13478.07429
89.289687,48,13478.985506
91.408848,476,13488.233435
93.55877,287,13494.037465
89.572406,595,13511.419614
13.681585,621,13523.436155
90.11754,553,13537.964937
94.756724,230,13542.37377
94.983551,168,13545.738132
80.933329,1127,13572.629539
84.166141,921,13595.565679
91.306566,479,13604.770027
92.316214,397,13612.349287
89.10788,615,13626.445855
93.288537,282,13631.972094
95.095672,169,13635.386475
94.450262,70,13636.919484
94.639299,241,13641.831601
92.75293,370,13658.175746
87.042148,758,13673.785622
79.811629,1194,13704.858246
83.364912,980,13729.598336
92.067914,438,13738.313778
88.750801,639,13760.219166
20.38981,1160,13792.869022
13.265387,1090,13820.166117
91.760331,406,13828.403541
24.918692,506,13838.662941
84.479514,910,13893.770397
90.141283,554,13913.409778
92.290885,418,13921.797494
83.719649,955,13949.851632
-50.585887,132,13952.537651
62.034677,31,13953.16767
90.578362,36,13953.890112
1.401422,360,13961.090582
84.906283,877,13984.66805
95.713208,131,13987.31341
-18.110876,297,13993.305221
34.658211,691,14014.759792
79.78739,1196,14044.611291
80.307255,1163,14072.733729
87.72303,702,14086.312249
91.264036,478,14103.689839
78.753819,1257,14135.25424
95.162252,104,14137.310094
92.379076,415,14145.555171
90.086545,564,14163.661414
-27.029441,344,14170.516728
93.796805,307,14176.537358
91.484551,465,14185.747274
85.905705,821,14226.933745
84.532182,904,14250.833373
95.446547,137,14253.537407
86.970782,760,14268.652608
84.362824,903,14295.005612
94.295827,277,14300.546852
91.834279,437,14315.322364
-48.893326,157,14318.476542
86.701606,769,14338.138969
95.028385,200,14342.181764
90.715984,323,14348.63736
91.351598,472,14358.069745
86.878689,763,14380.789406
85.016272,881,14403.209103
94.028412,301,14409.189532
83.378051,974,14434.188041
88.784193,646,14446.999924
86.300307,794,14468.983421
90.799278,499,14478.926215
94.654313,189,14482.719747
94.635193,223,14494.554181
3.317848,815,14510.82577
-5.686208,627,14532.71733
94.307324,221,14537.153826
89.823345,583,14548.812835
94.294075,259,14560.383839
89.263032,601,14572.057801
93.033197,346,14578.790883
94.886207,104,14580.837728
89.063063,627,14598.579115
13.151759,833,14619.829809
82.168395,1049,14640.172576
92.442726,406,14653.866747
87.133333,743,14668.354873
-30.514705,354,14683.203129
93.975518,298,14689.016365
82.282209,1044,14711.792427
80.667059,1128,14744.524596
88.123301,683,14758.175718
89.681256,586,14776.482577
90.931287,69,14777.861537
95.121056,174,14781.249057
85.132296,864,14798.520922
88.820304,239,14809.25951
88.226931,680,14822.917314
92.81989,375,14839.823416
92.415146,388,14847.665039
92.672069,74,14849.096812
90.50424,535,14860.0607
81.777354,1074,14890.33586
90.965002,508,14911.655571
95.432331,155,14914.707466
-1.895447,354,14921.554735
84.374261,912,14945.876376
95.279448,103,14947.937576
-42.777859,49,14948.894202
95.341015,123,14951.303469
-52.287725,36,14952.011567
93.547022,321,14958.37746
84.243858,909,14983.125857
91.582039,459,14992.549706
-40.048738,205,14996.750322
93.063055,366,15011.749478
27.807925,1166,15044.142252
94.720677,221,15048.644697
81.687542,1080,15075.897036
90.274984,551,15087.287136
89.057031,622,15107.027517
71.589049,302,15113.23371
89.026638,623,15125.910425
89.924145,573,15143.522214
89.172096,606,15156.072207
80.494426,1153,15186.878006
81.161305,1111,15219.247876
82.263385,1041,15252.105582
86.360438,782,15276.437979
89.39068,605,15288.650501
93.493741,64,15289.957818
92.856795,360,15297.285209
90.46091,532,15316.088869
94.848328,155,15319.253551
79.61357,146,15322.193467
92.240854,403,15330.372578
95.393107,139,15341.274681
88.725917,615,15353.803414
90.860795,496,15363.880757
89.171312,618,15385.521276
94.436662,269,15391.029601
93.993228,294,15396.990256
84.263286,919,15424.526171
93.296566,348,15431.64136
95.120567,225,15446.464439
90.543281,532,15457.278033
88.851353,633,15477.447386
93.19497,336,15484.231041
92.497733,401,15492.410952
91.355261,485,15502.238054
88.341583,670,15519.718719
93.153156,114,15522.017474
90.123811,555,15538.04594
89.977935,567,15549.646315
78.246687,1289,15583.607253
90.683687,522,15594.39096
94.681132,76,15605.313546
86.530011,784,15621.486527
78.727432,1260,15651.764172
95.309573,122,15654.216541
88.770589,639,15671.856915
87.839126,708,15686.250097
93.665803,297,15697.512669
92.599024,369,15704.980282
15.78581,520,15715.523964
93.597845,318,15728.287179
-34.030646,253,15733.434297
90.817411,517,15744.035976
94.664825,228,15748.657994
94.746912,217,15756.568143
86.240541,805,15772.922623
92.360928,395,15781.236351
91.694317,456,15797.145197
-32.114693,219,15801.630646
93.551061,242,15806.568309
95.246726,157,15809.826709
93.589601,333,15820.194132
94.552932,116,15822.540772
-35.580963,233,15827.314851
92.434183,400,15835.436295
92.63161,390,15848.61554
-0.108112,466,15858.086571
87.41197,728,15872.854148
88.686535,649,15894.072716
95.387444,136,15896.817432
92.041242,431,15905.627706
95.159659,189,15918.295079
94.896115,139,15921.140436
83.12253,992,15941.174775
91.381685,462,15956.880332
92.176768,423,15965.532787
86.615473,768,15991.912574
89.722254,582,16003.73221
-26.689255,307,16016.834946
92.322481,419,16025.463078
88.45558,659,16039.006166
94.929274,196,16052.713442
95.522776,111,16055.04743
87.839771,701,16069.44621
94.730671,70,16070.895396
83.208,991,16099.277855
95.069401,202,16103.399266
15.909211,575,16121.113215
89.003117,53,16122.215671
