#{"t_start": 1623224005.1737154, "env_id": "ShipNav-v1"}
r,l,t
-3.628774,293,3227.083823
95.610506,144,3230.178684
-51.137421,134,3237.093482
90.794886,503,3247.909003
94.936953,232,3252.830752
-3.235468,423,3271.577741
-1.286021,579,3283.889563
-40.92113,150,3287.134735
32.718577,1636,3330.775593
86.282691,804,3354.316685
-46.033908,220,3359.087253
7.099745,335,3371.665562
89.892764,579,3383.732955
-63.089849,188,3387.743141
93.004294,367,3395.57929
92.957705,372,3409.08271
90.942538,478,3419.382853
90.10764,547,3438.003163
91.007244,493,3448.676212
92.115246,422,3457.592268
-22.56041,269,3463.242679
92.824905,176,3476.279763
93.528459,272,3482.13898
-48.999637,961,3510.675782
84.818345,883,3529.60612
-32.578899,274,3563.278056
83.43594,266,3568.812243
-81.027307,1572,3635.28231
-330.826251,1617,3717.248761
85.488769,839,3766.993827
79.62814,1205,3799.017684
94.06544,222,3803.734465
79.786495,1188,3839.402886
93.772538,72,3840.945141
-28.040015,178,3844.786517
85.683888,831,3871.472506
94.943701,104,3873.762175
83.968564,942,3902.969398
-30.339115,243,3908.243489
90.515174,533,3919.705456
92.262504,425,3937.272817
-38.946172,298,3943.616012
88.121503,681,3958.257358
-266.708895,4087,4077.81484
90.332638,539,4089.467928
89.511451,598,4108.682122
76.749497,277,4114.73026
74.014616,1543,4153.276853
82.844794,1011,4183.156417
94.825108,140,4186.156499
-3.818651,658,4227.297499
95.146749,213,4231.837918
94.156586,290,4238.11475
-28.221291,348,4245.504957
94.553554,135,4248.48904
93.091707,315,4262.308925
94.91944,223,4267.050437
93.29742,351,4274.325347
93.912257,304,4280.881353
92.718695,332,4292.811458
95.43264,144,4295.937557
89.375297,603,4308.913411
94.961164,162,4312.495414
92.036648,431,4325.970608
87.784836,703,4341.143926
90.868659,508,4361.937287
12.250585,237,4366.82695
90.797665,517,4377.581435
91.01195,499,4396.451888
93.440693,286,4402.45317
19.236733,822,4425.277639
92.967299,54,4426.360409
-40.812989,224,4430.977218
91.493497,456,4440.404027
89.755393,580,4468.003632
90.62014,516,4478.583268
-34.211796,233,4483.5381
89.88449,572,4506.06375
82.118737,1053,4527.908645
95.141435,157,4540.382824
88.879903,622,4553.229951
93.076124,96,4555.181931
89.422858,186,4559.251765
89.957155,561,4578.142857
90.265909,535,4589.332914
80.708353,1130,4619.708682
85.592077,839,4642.205853
-5.424307,297,4648.21372
85.263798,858,4671.643775
88.335205,665,4685.315471
83.517329,969,4711.668157
-26.825527,260,4717.012124
85.328493,274,4722.54418
85.482965,850,4748.924701
88.767302,648,4769.608553
-17.183976,237,4774.339802
95.164989,199,4778.341399
-12.628928,1498,4816.504196
-159.193291,2515,4943.068565
5.027572,465,4957.087462
-84.401869,3530,5064.064484
95.490683,146,5067.03901
90.18455,558,5085.556523
89.16501,597,5097.962926
85.488514,838,5120.913249
92.097704,409,5129.535841
87.532449,725,5155.407795
93.357597,282,5161.182949
89.838128,573,5180.049518
-54.145813,94,5181.915656
83.259231,984,5209.420798
92.748232,366,5216.961161
82.817532,1014,5246.274372
92.850548,336,5253.244393
81.477035,1080,5280.115265
84.155481,925,5308.790574
90.342658,304,5315.135854
88.255136,674,5329.193514
93.006074,321,5341.919661
89.167403,622,5355.010525
92.249568,93,5356.890327
92.898101,285,5362.747141
93.057423,357,5378.0587
-33.382336,235,5382.88959
81.809286,1072,5411.825416
90.826453,509,5422.347287
92.827424,63,5423.619301
91.247221,471,5440.465113
77.91242,15,5440.748376
94.514052,101,5442.822927
14.361436,254,5448.12815
-27.603808,358,5455.421002
93.422017,65,5456.732301
93.91442,254,5461.962645
93.72082,239,5478.014963
90.559682,493,5488.18661
-50.002416,1,5488.213426
84.728451,240,5493.24363
89.334863,577,5514.757315
92.842885,372,5522.427046
79.956905,1186,5554.635761
5.01865,782,5571.014356
84.616401,902,5594.881309
88.738024,637,5613.593147
94.094747,288,5619.712023
89.460133,605,5632.08323
94.907202,205,5642.224385
-54.450354,110,5644.44428
89.872374,103,5646.541291
92.544957,399,5654.921825
79.999098,1178,5689.30215
94.630368,110,5691.526124
92.665584,390,5699.675777
-18.742631,307,5713.455149
79.572507,1208,5746.441861
93.731261,101,5748.465977
94.737954,75,5749.962007
91.075757,481,5760.097745
88.991878,629,5777.127699
84.998236,876,5795.239595
90.705337,519,5809.891024
84.970945,866,5827.963287
90.515375,524,5846.034162
86.358803,790,5869.257996
94.623793,203,5873.611021
94.395708,132,5876.272473
81.59774,1080,5904.551011
89.853614,57,5905.728283
92.709094,349,5912.764793
75.200664,1471,5949.345957
89.2511,612,5966.990865
82.618355,1022,5988.448819
92.044948,436,6003.979104
16.000881,863,6030.197748
85.17017,870,6048.644452
94.119178,242,6053.816639
-53.624136,100,6055.918025
94.024144,293,6069.47251
94.754414,87,6071.372598
71.784129,1675,6120.511879
88.085852,687,6143.837897
93.055645,327,6150.694691
85.632746,840,6174.160565
86.902621,759,6190.097451
86.18933,810,6216.203525
89.729105,585,6228.601991
88.35192,671,6250.020415
94.690489,210,6254.405535
83.397836,972,6283.325611
-32.175314,322,6290.11948
93.98503,301,6296.351706
-13.428756,378,6313.195347
93.386172,335,6320.110516
90.804694,506,6330.715562
-2.36333,456,6352.469509
91.906993,446,6361.800835
93.622949,316,6368.316759
79.650988,1202,6402.753778
88.371422,667,6425.073605
91.182119,458,6434.674657
79.64629,1199,6471.667094
1.825604,554,6491.539448
95.146185,151,6494.729989
93.182412,361,6502.293054
92.962908,88,6504.105114
88.366184,664,6526.432087
87.438941,729,6541.567258
77.16584,1350,6574.2813
91.734822,452,6588.391813
84.479448,903,6607.409766
81.771429,1075,6638.949817
88.554603,656,6661.781865
92.031222,418,6670.560768
91.569185,451,6679.984567
89.350055,606,6698.210426
-377.053349,4797,6874.257904
77.921124,1310,6905.192836
89.254777,609,6917.638274
4.320182,539,6939.100782
90.967456,474,6948.759345
91.963271,428,6957.639851
79.495719,1212,6989.800935
-15.90689,287,7006.562005
87.333785,734,7021.640198
93.644913,159,7024.963765
91.773004,430,7040.96166
95.230718,189,7044.797679
-0.436886,245,7049.996271
94.509293,176,7053.550374
90.391503,543,7074.521846
93.014554,367,7082.067274
88.07466,685,7096.27792
93.378028,269,7111.138948
-32.183938,667,7124.963801
-88.502707,576,7207.793774
84.975353,274,7213.299868
-30.435237,499,7223.565914
89.316295,608,7241.840194
89.040844,344,7248.696904
36.163732,741,7269.892524
87.620826,713,7284.692913
84.208908,924,7315.397677
84.122469,928,7341.499942
92.142166,402,7349.774941
87.85547,232,7354.600625
95.377247,119,7357.025094
87.420231,729,7380.851518
12.459755,474,7390.771928
92.090251,435,7412.46091
92.515951,105,7414.575684
1.982702,420,7423.279591
88.611975,648,7436.54256
-22.690564,350,7451.950345
84.245238,250,7457.230781
89.876111,571,7468.883279
-59.883655,282,7479.508932
74.012348,1542,7517.711408
95.358119,88,7519.539147
92.485074,375,7527.415432
8.070519,376,7542.094226
-10.771897,626,7555.185997
91.19309,470,7565.048506
87.490222,721,7590.597528
90.643698,524,7601.394633
86.397246,788,7625.038311
93.241315,361,7632.541008
83.051113,996,7658.628108
86.763707,765,7678.091863
95.186476,157,7681.234946
12.222993,976,7710.384333
80.884109,1129,7746.85906
91.535042,463,7756.2776
94.778464,229,7761.105084
90.370451,531,7777.508518
93.806269,321,7784.088565
90.506183,107,7786.298493
88.027566,675,7800.378931
93.517515,49,7801.392988
81.519853,1091,7838.896143
93.880371,290,7850.990868
83.314703,982,7871.376474
89.808597,570,7889.938059
88.566901,651,7903.447342
84.144673,933,7933.049865
85.387156,851,7957.687827
95.466719,115,7960.051646
90.994403,501,7970.538835
-8.626685,356,7985.561109
82.126067,1049,8007.181412
92.657723,393,8020.637258
83.479795,65,8021.990988
94.709199,155,8025.221609
81.671919,1083,8056.963861
91.741688,429,8065.847972
84.970653,875,8089.058686
95.203263,200,8093.342315
95.396948,135,8096.120631
90.580941,519,8106.864004
-16.402002,231,8117.234719
92.605693,386,8125.136049
93.119411,371,8132.694794
94.235794,132,8135.397025
81.360356,1101,8162.775604
86.593643,777,8186.345294
81.731733,1075,8214.964571
95.104501,88,8216.701668
92.688976,399,8225.070693
88.707322,654,8243.130128
90.104865,559,8254.624566
81.528459,1090,8283.15192
1.750069,629,8296.226914
92.608445,400,8313.181944
84.557804,902,8332.099726
89.790315,566,8349.43276
91.611466,76,8350.965321
11.836958,406,8359.333051
87.82593,696,8379.345471
23.957148,392,8387.310909
91.772632,39,8388.109802
86.374768,107,8390.50136
86.95666,743,8413.596013
88.990671,614,8426.483724
91.498057,436,8460.090802
95.557282,158,8463.397242
92.957208,375,8471.145075
89.206833,617,8489.35184
94.362161,270,8495.068739
80.918614,1128,8523.020618
93.315402,358,8530.425636
85.618091,838,8555.928862
94.112954,260,8561.410725
87.901795,694,8575.743768
12.589258,322,8588.353207
89.141896,626,8601.229366
-21.042703,542,8620.122287
-52.38004,28,8620.703953
90.365205,530,8631.709652
92.701298,375,8639.384905
9.986099,767,8661.103631
-45.14187,167,8664.621996
2.71436,615,8684.600078
85.293315,861,8702.556117
91.635832,464,8721.344203
79.049238,1243,8752.860242
95.013052,89,8754.746643
79.979522,41,8755.628381
90.413694,544,8766.89859
37.280958,553,8784.731196
90.908341,490,8795.067393
90.758533,516,8814.726397
85.230023,861,8832.473342
95.151401,166,8836.14553
86.483177,782,8860.065392
94.978761,106,8862.362091
91.467273,474,8872.125808
-50.772579,1,8872.153152
86.24891,796,8896.979319
95.410848,161,8900.248622
88.445162,669,8922.40428
88.434779,662,8936.134988
93.540236,133,8938.825888
92.451906,372,8954.043578
51.275859,41,8954.92454
94.858657,168,8958.365783
81.972845,1064,8986.441696
85.358356,831,9003.524292
94.420433,158,9006.775393
87.29097,738,9027.664801
94.957575,200,9031.738012
94.332826,126,9034.34569
85.518958,839,9060.633959
92.775463,366,9068.291257
88.209574,672,9086.375796
91.552343,465,9095.96548
91.900828,431,9112.67304
88.507497,660,9126.214395
93.628706,240,9131.052172
-34.421226,376,9146.956334
92.335522,45,9147.84826
90.146213,553,9159.213141
95.206067,165,9162.547319
-50.717526,1,9162.575037
94.055092,267,9168.133983
92.60302,386,9181.609868
92.612867,386,9189.692793
84.127047,924,9214.154041
-61.434122,150,9217.301748
93.079027,364,9224.687602
91.917083,424,9233.430138
91.406632,110,9241.999945
93.6545,164,9245.333242
90.691422,507,9255.793121
94.280526,85,9257.474246
85.16442,27,9258.032885
93.294066,356,9265.545641
93.725129,315,9278.225833
93.181719,317,9284.653644
90.443677,531,9295.672537
90.145535,556,9315.395991
95.371114,136,9318.190106
84.232032,925,9345.386055
89.299791,610,9358.2052
94.788857,152,9361.35062
83.556313,966,9387.839929
91.861003,429,9396.792308
92.913022,347,9408.61241
93.877898,309,9415.084623
85.309976,858,9447.489639
94.193836,251,9452.74788
91.512047,434,9461.901222
94.526164,128,9464.531323
91.020643,49,9465.557512
92.341624,423,9481.841043
90.542575,517,9492.5418
94.150087,245,9497.880842
88.03792,680,9516.934865
91.130913,44,9517.888479
-42.927237,139,9520.781576
91.608288,463,9530.553949
91.899335,434,9548.258188
32.284403,2154,9604.217084
-32.344616,390,9618.822778
93.606911,325,9625.384864
92.13042,429,9634.320145
91.778653,439,9649.606877
87.049044,752,9665.003905
81.818819,1069,9693.049602
88.99267,247,9698.089299
94.039924,298,9711.096624
85.680773,342,9718.293314
90.516206,511,9728.941748
86.085131,141,9732.144143
92.36475,411,9748.701142
78.87054,1252,9786.892
13.927603,576,9798.838869
88.814534,638,9821.942438
78.103891,1296,9855.974314
94.99723,82,9857.625017
88.440152,656,9870.685673
88.04915,634,9890.478672
87.190128,741,9905.063605
89.813956,575,9923.841963
89.617376,586,9935.498449
84.197868,927,9959.665615
95.329278,161,9962.921832
92.229886,421,9977.232284
84.601414,904,9995.324925
92.055609,433,10009.779152
88.349228,663,10022.972913
87.123012,745,10040.397839
90.031529,557,10051.509232
83.601499,961,10078.19219
93.510206,278,10083.774872
90.680236,525,10101.378588
20.49506,805,10117.398525
84.001014,22,10117.861247
81.34952,1105,10144.399787
92.979229,162,10147.622133
93.814824,323,10162.422208
-47.421491,223,10166.814728
19.025106,859,10183.999447
94.129786,278,10211.499804
94.742339,215,10215.829519
93.664288,312,10222.048285
86.47145,786,10242.585572
94.711277,212,10246.823201
-7.813857,1169,10311.34443
86.323453,785,10327.028412
92.489697,372,10341.378955
94.863291,225,10345.875978
93.886101,149,10348.865621
92.775061,111,10351.105693
15.113964,1381,10387.078206
95.117481,87,10388.798221
-3.543774,550,10408.984962
-79.982627,1797,10485.876722
93.042814,355,10493.033694
94.733428,244,10506.51126
83.176437,988,10526.50813
95.509517,103,10528.630377
94.121528,284,10565.483254
93.300596,357,10572.739182
93.010196,62,10573.995873
93.929252,303,10580.108979
-710.002454,6000,10734.519164
38.661616,1759,10782.981819
19.651452,783,10798.772671
77.38072,1341,10832.229144
93.518395,149,10835.179799
2.381547,930,10859.158698
89.094257,625,10879.888876
-6.636138,486,10889.670175
83.516346,970,10915.507772
88.424004,660,10928.635728
91.582245,456,10942.212627
91.696022,435,10950.997467
90.028321,561,10962.222741
89.917536,563,10979.700155
86.046849,815,11002.69912
-54.114034,132,11005.338386
90.867069,512,11015.348083
95.316325,172,11018.684833
94.61849,80,11020.27415
80.643469,1144,11047.657667
16.823942,757,11067.223412
89.093481,623,11079.399837
90.871577,511,11094.329832
93.821585,317,11100.534728
-36.258384,93,11102.372746
-36.863138,188,11106.047484
-12.815043,349,11112.886709
94.841653,83,11114.532102
4.183852,457,11129.909489
93.331684,258,11134.946968
92.535817,381,11142.374876
94.369523,254,11152.517858
93.326908,340,11159.158701
-12.391229,336,11165.734174
89.700283,189,11169.4301
6.614408,535,11184.178302
89.215879,616,11196.195543
93.997317,131,11198.767691
93.581158,247,11203.625185
94.70356,227,11211.238602
94.493638,261,11216.30336
93.016829,359,11223.284063
-17.694443,113,11225.510311
14.739951,321,11238.366938
91.079127,494,11247.973558
94.263109,265,11253.113299
93.075609,360,11260.114176
11.079228,640,11278.528287
95.498928,117,11280.780647
88.266185,671,11301.135689
-5.034564,593,11312.703796
-6.50028,214,11316.909166
94.290706,244,11321.646319
-34.07682,357,11332.96769
92.86488,290,11338.623892
92.26397,200,11342.556629
95.047217,98,11344.447966
-54.509716,133,11347.018148
90.131096,544,11360.663859
83.18786,987,11379.781984
87.699129,698,11399.343759
-13.21144,307,11405.335082
23.880195,475,11420.958502
88.777954,631,11433.290909
-109.062122,2462,11569.205548
83.097243,981,11598.18372
83.835667,947,11626.772833
90.758044,519,11636.826774
93.732601,86,11638.520049
95.479775,120,11640.830304
90.212577,526,11658.512558
91.276048,463,11667.4497
95.04168,169,11670.745893
88.782805,642,11690.900656
88.314536,661,11703.758983
83.504469,969,11731.250456
-50.298241,1,11731.275887
84.710652,898,11757.394647
82.970998,1002,11781.653304
-15.462004,401,11789.412397
86.041262,816,11805.135905
-45.490445,275,11830.049516
86.901575,746,11844.434541
-18.096597,673,11864.619473
86.084291,812,11880.203893
95.228977,163,11888.75955
92.342346,296,11894.500746
89.429509,601,11906.070595
86.867959,757,11925.099129
93.034369,53,11926.138984
89.192187,615,11938.080935
86.460687,784,11961.044751
94.422995,264,11966.176606
88.940769,631,11983.015962
93.105694,60,11984.14893
-32.019615,145,11987.007504
89.222229,214,11991.220267
86.527738,164,11994.410154
83.061345,989,12021.616582
93.641666,251,12026.514603
89.499876,590,12041.887093
94.573613,142,12044.638664
93.325053,344,12051.346829
84.391182,904,12074.043536
90.328291,546,12084.698965
85.757554,834,12106.300488
87.246595,737,12126.641332
90.385035,539,12137.122095
95.159612,177,12140.577241
88.661487,644,12161.210963
87.101552,749,12175.663594
82.190118,1043,12204.202113
50.56972,442,12212.811856
-8.892721,225,12225.354842
94.810554,223,12229.723965
91.738908,454,12238.569969
-38.724677,218,12242.841791
94.557847,117,12245.153408
93.120743,345,12257.823925
-24.576373,314,12263.977252
88.77332,635,12276.418977
89.457699,587,12309.60984
91.614581,443,12318.27583
24.483396,406,12348.662323
90.820949,513,12358.65049
91.438282,471,12367.899446
92.666001,395,12379.753711
94.823633,229,12384.235412
83.109447,992,12409.86789
87.695446,712,12423.751639
-52.317192,932,12451.199481
66.58668,1107,12477.763637
88.690089,646,12490.178616
92.6943,370,12503.986422
-50.120446,1,12504.011852
90.980994,503,12513.77621
95.619061,125,12516.152978
85.023659,875,12539.48624
92.535049,382,12547.169655
-32.900079,303,12553.261327
93.749285,223,12566.991308
91.456065,453,12576.104723
91.713793,445,12585.091187
93.078238,364,12599.176573
84.133437,932,12617.901856
88.09473,191,12627.476906
88.146267,685,12641.30108
91.609856,462,12650.676921
91.821105,178,12659.321858
94.208372,240,12664.199415
64.722027,632,12676.967896
5.411486,314,12691.064236
77.766095,1317,12724.144597
88.720502,644,12737.137123
93.008803,371,12744.635427
84.97652,876,12765.868343
91.968863,437,12774.697195
86.404673,787,12798.984063
94.416258,216,12803.249146
93.534737,120,12805.627572
95.000781,156,12808.768226
94.602561,248,12824.252153
93.154101,59,12825.427419
87.412573,28,12825.995686
72.055009,1661,12865.330173
76.843436,1371,12901.686232
-26.694784,492,12919.540202
84.429316,911,12937.907265
93.159912,225,12942.431971
91.150034,475,12959.532926
89.562711,592,12971.475708
92.959094,366,12987.678621
95.110257,159,12990.895064
-55.206441,1,12990.921877
84.804037,233,12995.616548
92.783844,392,13003.517781
91.885132,444,13023.897965
81.173728,1105,13054.667248
86.392979,790,13070.650065
94.124128,293,13076.56427
90.323802,35,13077.280321
90.881957,506,13090.627995
86.878425,759,13105.985026
22.13897,534,13122.758969
94.80719,223,13127.24048
0.696453,587,13139.067378
95.512299,113,13149.105642
84.71502,896,13167.243948
91.722363,440,13182.084592
90.438785,539,13193.058493
84.612978,905,13217.671516
84.078331,934,13244.14296
88.978005,628,13256.829569
88.399492,665,13279.573916
87.479956,724,13294.204298
94.996259,88,13295.980017
86.75757,770,13320.051985
88.036936,686,13333.876905
92.3507,406,13350.144469
95.323462,166,13353.534252
95.319834,160,13356.749213
89.449326,601,13368.882384
-27.693926,409,13383.187359
88.753822,645,13396.00737
95.088892,143,13398.842732
85.473868,845,13421.745402
95.811198,106,13423.828444
91.461614,235,13428.446898
89.008716,619,13447.313905
-49.90375,8,13447.466292
90.118927,557,13458.426925
80.471661,1154,13492.994329
92.936038,307,13499.039968
83.098244,995,13524.119577
-49.482744,1,13524.145038
94.40639,213,13528.255863
20.011845,401,13539.835534
88.018856,683,13553.385769
85.054843,872,13575.102435
91.382516,475,13584.488374
90.598295,528,13599.565907
87.156719,743,13613.842838
8.486972,420,13624.173161
-23.922817,388,13631.730755
90.535849,524,13642.475055
92.033619,71,13652.609864
93.315842,177,13656.258443
91.684991,433,13665.251856
89.432079,121,13667.792557
92.611524,377,13675.527619
88.844563,635,13695.548379
93.779072,306,13701.45038
88.193463,34,13702.103232
92.06559,433,13716.075899
6.308278,558,13727.174009
91.227745,475,13736.521894
94.314692,265,13750.960536
95.73115,145,13753.871326
28.587325,484,13763.543659
89.946058,572,13784.462231
90.312949,549,13795.439735
89.633226,594,13807.131071
92.796593,304,13818.924438
93.445554,267,13824.295916
85.296165,857,13878.785628
3.278734,396,13886.484948
93.079526,350,13893.460012
88.929108,631,13914.595912
92.386642,412,13922.864954
92.28601,416,13931.224972
11.098427,930,13958.804349
2.351684,1128,13987.488532
-49.936904,1,13987.514996
83.334559,978,14014.711079
9.94456,311,14020.936362
94.374908,211,14025.144125
93.900483,245,14030.082696
80.555633,1150,14059.024518
94.084227,272,14069.242817
90.534848,519,14079.44592
-48.554547,131,14081.980004
93.603877,290,14087.592491
90.583784,523,14105.899647
95.68153,166,14109.248775
93.25822,339,14116.115124
92.520902,404,14124.205297
94.503711,257,14135.665727
95.246308,134,14138.325305
86.562671,784,14153.901246
94.859798,145,14163.651385
77.684484,1322,14214.506146
90.911682,503,14224.679425
84.389709,264,14229.939777
85.499771,841,14252.595609
92.923223,50,14253.563138
94.641056,97,14255.511758
93.080939,284,14261.151412
86.874179,37,14261.872947
92.472353,399,14278.067587
95.071083,110,14280.25035
85.070553,866,14297.625103
86.772505,770,14319.093653
94.611014,146,14322.062232
90.535886,536,14332.794087
95.067339,178,14340.577518
77.554108,1330,14374.687237
89.885501,567,14385.97898
-22.717263,185,14389.653577
82.423309,1036,14415.130596
93.047194,375,14422.619165
16.974941,316,14434.503476
95.14675,210,14438.69627
90.335098,547,14449.558888
94.295013,279,14461.185343
89.912662,570,14472.588881
-49.730587,163,14475.857332
93.978394,297,14481.823713
88.848101,517,14499.523454
0.21175,278,14505.014274
-51.902121,1,14505.085743
92.99473,348,14511.999597
88.284384,671,14534.808003
95.309035,186,14538.540591
91.046034,496,14548.481447
86.450073,786,14570.270265
90.30712,546,14580.931549
92.911865,362,14593.491877
87.470847,728,14607.7082
93.893521,314,14618.800744
84.931143,878,14635.837464
88.583904,655,14654.397351
93.87683,304,14660.341915
88.623761,655,14680.986402
93.592156,316,14687.175022
91.29365,484,14696.584232
94.317033,275,14701.914771
86.458347,772,14719.515032
87.120975,736,14744.550855
93.285339,346,14751.456257
72.777437,1617,14790.227548
89.243961,613,14808.51948
90.577836,532,14819.160415
-33.678891,158,14822.349209
89.200745,608,14844.064222
89.934676,568,14855.513285
84.11824,930,14883.192224
89.188537,617,14895.207973
95.54954,106,14897.280148
90.074756,562,14919.624079
89.96686,558,14930.460351
85.406817,848,14953.659194
93.641257,316,14959.971856
87.352858,731,14981.03045
-21.999861,157,14984.274819
82.812749,1002,15012.363722
90.905602,508,15022.743353
80.194794,1172,15055.24965
93.560675,311,15061.649436
80.465797,1152,15090.462158
84.663398,894,15115.778645
93.197066,352,15122.950985
93.517768,305,15135.048408
86.78012,750,15150.48354
90.412181,525,15168.460493
93.9283,278,15174.149373
94.013773,264,15179.541451
91.696513,457,15188.948436
73.424213,1577,15242.309944
-25.786459,182,15246.000057
91.686044,454,15255.412877
89.92307,208,15259.617538
83.86948,946,15287.20288
95.195037,95,15289.148407
86.024541,162,15292.445309
94.170042,167,15295.845775
94.097465,263,15309.152961
94.007939,200,15313.200352
92.394131,405,15321.459394
93.035958,339,15328.343961
82.860142,1011,15356.995304
92.622923,398,15365.080155
91.231857,37,15374.914178
88.420466,657,15388.26195
91.998775,47,15389.250521
13.238736,1074,15419.947366
92.142945,59,15421.146915
94.951278,216,15425.546739
94.666257,166,15428.927997
94.922906,100,15430.96627
92.682563,48,15431.970635
93.182397,359,15449.497938
94.514061,80,15451.093128
-23.90246,374,15458.71404
94.854045,87,15460.489488
-6.061337,274,15466.004536
86.346004,793,15489.432299
94.264329,90,15491.273582
94.189702,233,15495.988281
93.781725,317,15502.422454
84.762533,214,15510.62956
95.444377,161,15513.9168
88.354337,673,15527.714837
94.408467,268,15537.741318
92.554512,373,15545.357795
89.555587,589,15557.36789
93.183839,357,15572.248527
90.296692,541,15583.36974
90.916715,508,15593.884438
89.673757,585,15615.384996
94.632829,226,15620.014333
91.552507,467,15629.529562
86.827996,762,15649.671384
93.097254,123,15652.197579
84.549984,904,15675.163769
87.1035,754,15690.537256
84.176258,929,15714.566026
91.862654,438,15729.735723
91.814473,449,15738.899011
94.215767,124,15741.440028
93.805111,310,15747.78917
-5.124562,541,15762.272046
92.812996,382,15770.049405
80.810256,1136,15800.042173
93.316758,357,15807.415663
94.529533,90,15809.239601
92.069994,435,15821.684584
89.853003,576,15833.407998
23.57323,584,15850.537758
95.114907,91,15852.392065
95.082802,188,15856.206774
86.558507,780,15871.999751
94.104368,67,15873.366819
93.635038,324,15887.90722
87.088947,751,15903.274994
94.742897,221,15916.567677
85.297979,861,15934.025796
91.345533,145,15936.96232
90.688921,509,15953.563837
89.059734,613,15966.098403
-52.746199,22,15966.567802
83.084907,996,15997.499439
91.386852,472,16007.207444
93.132512,323,16020.681505
91.870282,135,16023.445169
83.57529,968,16053.036925
95.432292,123,16055.56863
87.534882,370,16063.148751
86.340226,797,16087.750863
89.924573,571,16099.334043
88.77798,637,16118.318933
76.687016,1384,16152.065976
89.669469,583,16163.659772
88.781004,645,16182.222654
91.302829,483,16191.831725
-49.220895,137,16194.601814
-47.356484,159,16197.783328
93.444943,56,16198.863842
94.447724,242,16207.06302
89.604508,588,16218.998983
89.067132,620,16231.643001
90.914476,495,16248.15123
91.387794,464,16257.548654
-2.067633,365,16270.085911
90.754684,515,16280.46446
91.413933,473,16290.022988
92.63103,367,16302.640309
87.569001,719,16317.38588
89.972643,566,16334.423982
-10.625548,214,16338.699199
92.690574,108,16341.012042
94.520958,254,16346.189919
92.69317,390,16354.019658
92.925329,369,16367.34707
95.171193,129,16369.964978
86.4582,789,16385.924374
80.215918,1170,16417.951626
92.448018,407,16431.054891
