#{"t_start": 1623224005.2234619, "env_id": "ShipNav-v1"}
r,l,t
90.085503,35,6476.466079
95.054461,134,6479.248417
90.140046,554,6499.060694
85.635226,395,6507.284203
92.508148,405,6515.758852
94.440418,254,6529.46474
91.93264,439,6538.560654
88.734401,650,6556.734412
14.324031,576,6568.572957
89.162077,618,6581.406416
-17.028954,274,6591.887694
89.715284,576,6604.178708
-39.780317,255,6609.4527
83.044163,992,6639.26563
91.759064,455,6658.040189
89.962941,558,6669.650173
93.499648,335,6676.539156
-43.63823,178,6680.355438
90.436206,531,6697.059637
88.875922,632,6709.894365
93.676923,312,6723.758368
-3.353193,317,6730.298384
95.274109,138,6733.071469
-26.159114,659,6746.77396
-73.752579,560,6812.056159
89.194866,616,6824.820756
82.590931,340,6839.962455
92.263143,418,6848.320266
93.101664,341,6855.438982
-13.868402,434,6872.490788
92.661474,388,6880.506053
91.900533,451,6889.893284
95.27766,172,6893.419267
92.270483,415,6905.771015
5.498002,717,6920.490252
32.433644,750,6946.197551
78.212895,1289,6980.003516
88.419033,667,6993.548768
88.607425,649,7017.777343
84.538268,230,7022.71207
86.899869,761,7045.411215
90.672261,518,7056.19136
-48.087213,121,7058.622869
84.270562,919,7087.490852
89.779758,578,7108.663441
-43.476389,1,7108.691333
93.178753,275,7114.347879
94.4401,245,7119.323218
75.577646,1397,7218.959874
94.299524,252,7224.288877
82.849235,1008,7250.541166
84.184331,925,7275.655421
92.518701,398,7283.887184
94.940272,222,7288.523235
95.188377,110,7290.835948
88.841705,636,7315.478171
87.450265,725,7330.5816
-50.146742,1,7330.608526
88.534488,654,7350.902949
75.108923,1479,7390.31748
93.111216,353,7397.489039
90.784033,518,7420.885473
93.201636,358,7428.285918
91.663263,460,7446.063221
92.157237,436,7454.962954
95.495504,143,7458.026501
85.763048,25,7458.545792
93.924491,56,7459.689672
95.179073,115,7461.977869
92.047965,393,7470.134721
94.541559,186,7478.677533
94.674417,86,7480.438775
93.950631,204,7484.794676
92.770135,390,7492.707874
91.235092,479,7508.805151
81.460818,1090,7531.685447
93.529009,330,7545.538291
83.76361,957,7565.474575
90.084349,559,7587.594502
94.444189,143,7590.62244
94.658717,134,7593.505279
91.634259,443,7602.517481
82.547242,1025,7631.092314
93.496562,333,7643.435146
92.512826,408,7651.986308
-50.708952,9,7652.173425
95.410884,154,7655.341146
89.935735,560,7666.834926
91.213423,480,7680.362967
-44.394174,133,7683.046172
86.531106,770,7708.011324
-23.819406,232,7712.73987
91.322952,462,7722.366415
94.467209,263,7727.714804
88.82071,193,7731.846163
-50.798758,111,7747.153988
94.462934,65,7748.482785
95.179739,158,7751.699905
-21.04693,272,7757.279325
94.602921,94,7759.223952
95.520748,111,7761.642133
93.101343,360,7769.105881
74.391006,1522,7821.000861
93.985848,281,7826.771297
85.65491,838,7850.175106
94.974297,228,7855.012469
87.768441,699,7869.426244
-83.786439,69,7870.824147
-8.631668,445,7886.772531
91.170489,476,7896.743596
92.754418,339,7903.717011
28.458831,468,7923.83532
80.728999,1137,7954.3141
87.144609,745,7969.783069
94.44428,76,7971.347556
16.268907,483,7988.916403
88.726418,643,8002.252607
94.347375,208,8006.521572
86.830528,764,8027.686322
88.321229,671,8041.491736
89.835331,577,8062.893043
87.746914,703,8082.64963
87.1272,206,8086.773703
93.943978,70,8088.191213
77.031952,18,8088.5733
-1.463606,642,8101.856137
92.918424,356,8114.931124
86.988209,756,8130.437203
95.381594,107,8132.611416
-27.138324,215,8137.060677
82.950412,1003,8162.354125
-54.475595,101,8164.414315
88.010352,688,8186.201833
86.872921,761,8202.065748
93.910033,221,8212.946672
92.94575,344,8220.08842
94.904301,89,8221.889212
-54.424398,117,8224.304998
91.271211,483,8234.170137
-56.843687,132,8241.552678
10.175815,370,8249.076903
87.201734,737,8264.347793
95.305332,134,8273.269822
87.28038,724,8288.284306
93.24043,331,8295.074462
87.674556,702,8318.413823
93.594615,326,8325.062706
92.727748,396,8338.891844
30.731885,1057,8360.822769
-52.45353,128,8363.610967
78.928693,203,8373.179715
94.021875,218,8377.808692
88.30284,237,8382.638905
94.091751,299,8388.814537
17.963481,477,8406.326735
94.438755,249,8411.671822
88.880375,619,8424.642654
88.539258,346,8456.258775
94.549594,257,8461.814709
95.334588,132,8464.484758
94.580632,160,8467.817135
94.741756,92,8469.690185
82.110145,1049,8496.927455
88.430471,660,8510.473172
83.635401,965,8535.629589
95.171443,100,8537.742096
91.28225,474,8555.302215
91.428792,78,8556.872892
94.347183,253,8562.254986
-20.353912,573,8574.056262
94.512853,255,8585.227828
94.189798,275,8590.865879
92.72387,396,8599.058774
92.289893,417,8615.356607
73.243731,857,8633.16986
88.832214,634,8652.01366
94.507121,246,8657.090799
95.092303,219,8661.695688
75.050752,1478,8699.706456
83.697263,959,8728.751102
92.772823,366,8736.453149
91.540965,466,8751.62544
90.384977,540,8762.873258
92.373127,375,8770.723459
94.177795,74,8772.21315
-41.528412,344,8785.805876
93.994411,292,8792.042299
89.082816,620,8805.020578
94.843314,222,8818.560935
79.40959,1211,8851.376759
94.663731,227,8856.032816
95.641159,94,8857.955178
90.790525,516,8868.774623
-52.639724,1,8868.802526
92.171285,409,8885.600055
81.127176,54,8886.730182
85.224746,862,8904.540971
90.867073,509,8923.326426
85.468685,847,8940.92911
90.363998,536,8959.561464
94.131784,285,8965.548493
88.005169,692,8985.69066
95.562747,145,8988.822974
93.08354,364,8996.185959
95.004606,209,9000.544691
86.255237,800,9022.554315
82.163861,1051,9053.209635
-42.98089,1,9053.401841
82.942372,334,9060.159066
93.002792,366,9067.806108
94.073583,274,9073.437776
9.486892,765,9093.504608
74.823387,1496,9131.997903
90.931707,493,9150.297332
90.448213,541,9161.311703
83.508118,970,9186.834997
86.00455,802,9208.944327
12.793731,829,9225.991184
95.266985,109,9228.244968
95.006499,131,9230.90966
94.265548,199,9241.338385
91.467915,457,9250.828167
91.150976,489,9260.847005
90.51825,527,9277.953245
82.750355,1011,9306.845861
90.312445,546,9318.312401
94.272675,259,9323.762079
80.746123,1138,9355.347982
88.54855,659,9375.2889
89.039077,624,9388.513864
92.11158,430,9397.457385
93.660049,60,9403.430415
94.741776,235,9408.181198
88.559495,658,9421.869702
77.114678,585,9448.716002
88.208343,651,9462.376917
80.909537,661,9483.581785
94.879967,162,9486.883368
90.654565,523,9498.000617
-41.792823,294,9509.073361
78.839057,1253,9544.04731
16.863993,1911,9594.837712
95.297251,134,9597.761393
87.013333,753,9619.759779
88.503103,665,9633.471818
86.968936,749,9655.126495
20.740537,458,9664.485767
3.993127,286,9670.212504
93.324542,150,9679.777405
-18.328557,275,9685.280427
92.969429,113,9687.541309
81.662016,1081,9716.633645
89.020481,625,9729.906205
92.690199,337,9744.983277
88.779101,638,9758.328443
95.447515,135,9761.097446
94.824036,199,9765.354702
80.801948,1134,9800.881278
89.130821,615,9823.511204
90.843373,517,9834.219272
91.576555,440,9850.734929
95.398102,112,9852.995273
89.041442,614,9865.248318
95.141871,183,9868.850152
-50.036228,1,9868.921248
83.91158,939,9894.705949
90.926443,505,9904.657862
91.190044,489,9921.737633
-1.813568,431,9930.224717
-64.922503,1,9930.25078
91.408352,480,9945.556756
94.868927,180,9949.160963
93.940637,190,9952.955353
94.843215,209,9957.142858
87.997556,692,9976.820583
85.237249,862,9994.089013
90.716078,44,9994.956529
87.727496,711,10015.007023
84.598497,902,10035.529818
85.597941,838,10052.21747
89.101156,619,10072.078279
82.99302,130,10074.676866
92.872731,345,10081.565644
95.3057,150,10084.588321
86.311408,801,10107.666961
87.950487,692,10121.466464
94.901906,217,10130.253267
89.729337,562,10141.454961
81.912765,1061,10171.025811
16.491546,885,10210.641315
88.814396,634,10223.367311
94.291729,277,10228.868601
94.304495,209,10233.030031
91.914843,409,10246.050531
73.521414,1571,10318.594027
94.428112,258,10323.725828
93.326287,300,10336.673428
68.106837,691,10350.495262
91.96601,446,10359.34588
-50.030916,1,10359.371927
-19.944333,359,10374.981881
91.619853,458,10384.118495
92.996533,348,10391.077669
0.004869,1440,10469.807032
66.397185,1176,10493.600268
84.05025,939,10521.176431
2.777834,372,10528.707181
94.428972,166,10563.210278
87.430043,725,10577.893568
90.059508,560,10599.948815
-27.351785,259,10605.197229
27.49398,947,10630.315021
88.689007,176,10633.834045
90.605158,529,10644.534252
94.602283,259,10649.75688
91.229769,486,10667.573717
-24.614142,301,10673.598516
88.413856,652,10692.390816
94.449817,68,10693.774522
90.21721,537,10704.475817
75.773738,15,10704.757865
84.10626,930,10726.636433
83.612863,957,10753.284658
95.309655,97,10755.230822
93.474768,341,10762.093977
86.909046,755,10782.965865
93.522006,343,10789.853858
92.364254,258,10795.05092
93.083639,355,10802.222552
82.984824,992,10828.645003
94.820181,89,10830.443454
31.586727,744,10850.572112
-30.199406,203,10854.695078
91.954924,404,10862.818084
-21.813959,272,10868.359067
91.811473,439,10885.34555
85.356246,855,10902.546276
94.813314,128,10911.387727
88.856125,639,10924.161117
95.253881,199,10928.117039
93.847316,288,10933.874205
-25.88946,213,10942.712994
91.950476,420,10951.097289
90.60409,513,10961.320801
82.542939,1013,10987.83683
93.669694,237,10992.556622
93.134347,354,11006.310355
94.367186,253,11011.250196
-22.771291,198,11015.151499
91.777709,447,11023.839022
84.49515,906,11046.643708
91.501085,51,11047.622404
85.900649,822,11068.4584
88.951999,634,11080.837215
-39.910511,215,11085.032962
27.034221,576,11101.303205
11.84244,425,11109.589734
-9.127759,373,11123.40873
78.332766,16,11123.704507
-9.770593,408,11131.657053
91.132058,485,11141.093849
87.900039,225,11145.49648
93.516273,219,11154.961824
9.719036,688,11168.388783
1.975607,395,11180.40552
90.764794,497,11190.111836
91.038545,479,11199.483788
88.328258,672,11215.780665
14.469422,451,11224.563391
95.299443,196,11228.371582
93.807412,313,11241.098673
93.414098,335,11247.641503
-46.723182,183,11251.178394
87.101609,749,11271.630391
94.325635,266,11276.858851
93.32064,332,11283.29919
94.753571,151,11286.244482
20.468935,339,11300.158744
81.426567,1093,11321.471921
-37.907456,152,11328.814496
94.025397,257,11333.835246
11.496419,732,11348.094144
92.561475,398,11358.86206
1.878685,279,11364.274102
-20.126035,298,11370.003734
78.563202,1260,11400.50786
94.251501,113,11402.731761
-1.189243,388,11410.258835
95.157554,93,11418.460531
-25.210612,270,11423.692169
-93.826789,3056,11571.222308
90.280281,545,11591.552936
89.489521,601,11603.528964
95.244779,168,11606.764888
85.368509,857,11633.51883
94.771001,234,11638.053879
92.558049,400,11645.871683
90.791939,507,11663.092113
92.975324,375,11670.352648
82.871628,1010,11697.721934
94.403461,251,11702.596589
88.520944,659,11723.987487
-11.70511,222,11728.298882
88.337771,670,11741.291981
87.385201,727,11764.239
91.517077,467,11773.199121
86.152597,808,11793.672789
89.137509,604,11824.862214
83.35686,975,11843.710677
95.218202,183,11847.253004
92.281151,407,11862.290217
94.835912,118,11864.58346
86.784956,753,11879.053576
-6.882912,506,11894.196741
93.911353,264,11899.319396
85.789277,822,11919.562436
79.64958,1200,11950.560045
90.935538,507,11960.428974
87.439933,725,11979.049092
90.504786,511,11989.048613
80.958869,1122,12018.851696
88.571871,35,12019.540443
86.760311,773,12038.536799
86.777425,770,12053.52501
95.026011,118,12055.795807
87.107353,736,12075.222273
94.056577,274,12080.602559
87.835638,696,12099.481252
94.570381,86,12101.129271
94.448417,91,12102.906873
23.268009,381,12110.343146
93.597026,320,12116.594929
82.412382,1033,12142.66691
94.655559,244,12147.416731
85.909619,822,12171.485208
83.651937,426,12179.71417
-15.178179,436,12196.519605
76.694527,1380,12231.499028
93.503251,328,12237.884556
90.29294,534,12254.311115
35.143477,1129,12276.401659
93.337275,333,12304.645079
89.616317,595,12316.250234
81.915541,1069,12359.552205
91.992353,440,12368.189421
89.584751,36,12368.902008
5.941572,627,12385.325111
90.592074,531,12395.648253
84.305487,924,12419.974425
-43.985934,285,12425.532069
92.261983,364,12441.990891
31.882913,920,12459.856318
7.904607,398,12472.612097
-19.151819,344,12479.289392
93.65673,280,12484.633101
81.891896,1067,12511.930212
87.780394,701,12531.613477
86.861148,768,12547.011514
88.833542,635,12569.029105
89.001638,633,12581.792062
88.418382,672,12602.048782
88.891022,63,12603.31843
93.375926,352,12610.399329
95.490233,150,12613.440445
92.014915,433,12627.834945
88.190574,680,12641.610676
90.682819,522,12657.239393
91.170441,460,12666.517562
86.10824,806,12690.558292
95.599927,111,12692.835542
91.413562,472,12702.380294
81.951923,1063,12730.324413
94.98858,91,12732.180665
89.196697,620,12744.656821
95.436234,140,12751.106671
95.086418,168,12754.484272
94.667612,91,12756.331068
79.416851,34,12757.013212
93.034665,367,12764.362815
-48.743825,313,12770.679629
89.960625,571,12790.677256
85.884667,820,12807.015135
64.269521,723,12831.94751
95.29766,160,12835.133162
91.35853,469,12850.835924
86.159542,807,12866.895274
92.702178,393,12874.802658
21.66405,736,12898.339938
88.980329,626,12918.887554
93.206256,327,12925.473722
91.306889,472,12935.010127
85.762751,833,12959.318949
87.559003,724,12973.938823
72.063274,1657,13027.610375
94.264403,276,13033.18698
88.98187,628,13045.908492
93.835474,312,13060.608317
77.991072,1306,13090.126648
91.835858,42,13090.964259
90.627087,515,13101.38376
95.593035,130,13104.033414
91.205558,470,13119.51173
83.564338,967,13139.001658
93.393806,338,13153.548698
93.51715,331,13160.230095
-28.567436,282,13165.977632
87.606556,716,13186.463977
95.005913,165,13189.85666
93.299727,331,13196.404521
91.030366,498,13212.879869
80.769117,1133,13243.419752
93.883912,257,13248.591501
93.369132,339,13255.41389
94.214096,168,13258.934821
95.356976,195,13262.866896
95.093569,111,13265.095019
-9.786213,581,13286.05946
90.668635,93,13287.950411
91.304853,60,13289.162096
-14.434359,435,13297.954019
86.703496,775,13322.143012
91.03435,451,13331.210828
89.493235,590,13351.234272
92.416141,413,13359.522223
93.645108,324,13366.11107
92.57718,396,13380.248244
30.827265,392,13387.812122
89.515657,598,13399.878589
91.688908,438,13414.652264
82.322946,1036,13441.717004
6.51625,577,13453.105639
-22.545103,409,13461.280901
88.76194,98,13475.057938
91.705536,449,13483.765645
86.917562,755,13498.662475
93.444204,324,13510.79174
87.754074,706,13524.472312
77.582831,1330,13554.332277
95.120392,201,13563.079826
23.420582,909,13580.873171
87.454031,717,13599.583365
93.594614,60,13600.739789
83.241234,980,13621.665169
93.815751,309,13627.775128
95.465781,144,13630.582904
93.347225,250,13635.67035
94.650656,126,13638.320751
87.141996,745,13662.245991
93.925002,300,13668.558781
89.146412,228,13673.234779
92.762836,341,13687.681993
88.298729,661,13700.495484
81.959085,1066,13727.000515
83.679535,959,13755.181633
91.397618,478,13764.725037
93.776899,194,13768.582281
94.613667,266,13783.382214
95.304257,102,13785.460549
-17.080068,463,13794.693317
92.195301,421,13802.998433
89.158145,622,13821.035698
95.031914,140,13823.864683
93.949908,175,13827.470342
-16.106745,1557,13895.659455
93.193388,359,13911.318222
91.037124,505,13921.477129
82.93482,1005,13950.606753
94.02662,273,13956.06145
91.930722,435,13964.76459
95.134451,199,13974.803428
-3.893458,715,13989.143424
41.275351,1051,14017.834619
94.2681,284,14023.522588
94.51515,217,14027.895354
77.618778,1330,14060.421426
3.367207,435,14073.917883
94.946781,214,14078.051337
79.955015,197,14081.862386
78.057204,827,14106.098259
88.079664,683,14119.851597
-17.897613,376,14133.681363
-6.49214,236,14138.387872
-16.477514,326,14144.82914
91.206236,488,14154.605201
89.522341,602,14173.36203
89.618575,592,14185.062751
92.972429,94,14186.937796
84.66669,886,14229.387445
73.096515,1600,14267.093434
95.412686,111,14277.561907
18.758317,1076,14299.1739
90.592439,522,14315.659859
90.228484,550,14326.706796
92.748738,117,14329.066837
91.408788,99,14331.065817
94.72827,237,14339.987226
91.264884,91,14341.824878
88.417677,660,14355.074387
90.845322,513,14372.762811
94.3883,63,14374.035851
90.433956,538,14384.751704
85.428938,854,14406.628736
82.138576,1056,14433.236233
95.664266,120,14435.636075
93.088988,372,14443.032684
93.865694,243,14447.835865
95.215227,174,14451.33446
90.741671,198,14461.381365
88.151676,677,14474.905766
89.744226,578,14493.848119
91.12688,488,14503.553468
94.93467,202,14507.615556
88.826974,644,14529.879695
93.458734,327,14536.414774
95.365653,174,14539.866254
90.811079,504,14549.984756
92.044098,427,14564.788013
87.004531,752,14579.394302
-48.352848,1,14579.419933
92.432932,78,14580.950795
-4.940367,271,14591.704196
88.358145,672,14604.856716
-52.067403,1,14604.882167
92.424855,384,14612.380622
95.227988,92,14619.15544
-30.274549,134,14621.776764
91.537493,41,14622.55993
-11.488596,374,14629.798295
93.097651,257,14634.752667
94.523285,203,14638.684561
86.969767,749,14659.121959
92.334591,395,14666.779693
92.542056,404,14682.621503
88.387432,667,14695.615294
93.806954,104,14697.628089
92.344579,410,14707.833622
88.712774,646,14720.719348
89.603192,587,14742.750442
95.407993,164,14746.061785
83.955123,941,14765.000436
89.219323,615,14783.660275
88.906268,639,14796.468278
91.415202,475,14811.948224
90.861313,517,14822.320347
94.40065,249,14827.361452
91.45343,471,14846.203163
89.81961,583,14858.062818
94.999639,211,14862.285787
86.17645,807,14887.309814
91.634646,441,14895.919616
92.675878,372,14914.620848
82.077272,1058,14941.739763
11.830036,265,14946.923284
87.109227,745,14961.675578
83.763683,949,14987.345504
94.433638,269,14992.847582
81.695066,1078,15022.404148
93.879409,243,15027.418556
92.198795,433,15044.806785
84.384456,909,15063.460911
94.91527,204,15072.670087
94.823616,129,15075.340646
95.116303,158,15078.585965
91.378644,461,15088.12338
89.149823,619,15107.821188
83.051576,992,15134.0001
86.641833,776,15149.90838
94.115745,196,15153.969656
-25.110923,246,15159.074423
95.062558,205,15170.389302
91.745398,44,15171.317406
79.441562,71,15172.755143
89.916529,556,15184.14646
87.420528,732,15208.973319
87.803149,700,15222.945032
74.882744,1485,15273.362051
95.078172,205,15277.576797
95.061114,111,15279.760698
92.340005,421,15288.271359
89.376197,607,15308.609193
91.794458,444,15317.654517
89.42091,608,15329.972801
86.724139,770,15353.750201
95.030368,211,15358.067568
94.014562,243,15362.951721
89.852309,574,15383.699843
-60.025757,116,15386.089032
92.823122,385,15393.91758
77.367588,33,15394.582916
92.663406,388,15411.404665
94.615911,229,15416.042482
88.342043,670,15429.6501
88.418337,659,15453.318472
91.623571,463,15462.705438
92.738244,371,15477.556371
92.394769,378,15485.220726
86.268604,798,15501.430455
93.754272,68,15506.639666
85.718139,833,15523.612781
95.115715,179,15527.320935
91.093557,487,15541.867503
88.856729,636,15554.874178
88.983503,632,15575.295562
91.394918,472,15585.09044
91.884546,437,15594.128635
88.969685,630,15616.485841
91.442691,459,15625.896701
6.074198,541,15641.54331
95.016687,119,15643.934104
91.024594,495,15654.002506
87.120132,746,15673.802648
95.073119,202,15677.907834
-21.27423,300,15684.017583
87.962746,695,15703.344385
92.117654,51,15704.355662
87.025045,749,15719.705121
13.458631,462,15735.257704
1.834414,1114,15761.484498
86.590653,777,15777.449181
-7.168354,298,15790.163212
88.251187,30,15790.786341
-0.778299,338,15797.739319
83.002674,1003,15821.819517
90.767881,39,15822.613258
89.38589,608,15834.983084
83.172494,988,15860.317517
90.953239,504,15870.510507
93.315034,59,15871.728793
87.761466,705,15894.10706
93.566325,273,15899.665081
89.748638,578,15920.282033
-11.480238,400,15928.314227
83.589721,964,15954.148983
90.832157,502,15964.430656
